tweets,median age,,,,,,
14.0233,38,,,,,,
12.3721,38,,,,,,
7,36,,,,,,
144.2593,39,,,slope,0.001042005,37.18212625,intercept
24.4706,36,,,plus or minus,0.003273947,0.156596373,plus or minus
8.8095,38,,,r^2,0.000217328,2.195314463,s(y)
13.52,34,,,F,0.101296864,466,degrees of freedom
25.4722,35,,,regression ss,0.488190671,2245.843006,residual ss
18.3846,35,,,,,,
7.7143,38,,,,,,
52.82,38,,,,,,
151.1739,39,,,,,,
17.1754,35,,,,,,
40.36,34,,,,,,
23.5652,41,,,,,,
17.1277,39,,,,,,
19.42,37,,,,,,
11.0571,40,,,,,,
12.7917,37,,,,,,
13.7059,38,,,,,,
41.5,38,,,,,,
16.6774,38,,,,,,
44.875,34,,,,,,
0,29,,,,,,
15.625,37,,,,,,
8.898,35,,,,,,
5.1154,36,,,,,,
38.3846,37,,,,,,
42.7347,41,,,,,,
78.7917,38,,,,,,
27.6,41,,,,,,
31.5333,37,,,,,,
16.2941,35,,,,,,
57.6429,34,,,,,,
22.7857,36,,,,,,
32.8889,40,,,,,,
39,35,,,,,,
5.2308,39,,,,,,
33.3684,38,,,,,,
9.0741,38,,,,,,
63.3333,37,,,,,,
52.0833,40,,,,,,
19.9091,38,,,,,,
30.3333,36,,,,,,
15.25,39,,,,,,
48,38,,,,,,
96.5,36,,,,,,
24.6667,37,,,,,,
66,37,,,,,,
39.25,35,,,,,,
23.3,35,,,,,,
28.6327,39,,,,,,
6.3421,37,,,,,,
46.6316,38,,,,,,
68.1923,39,,,,,,
15.8148,39,,,,,,
38.25,35,,,,,,
15.6129,38,,,,,,
39,37,,,,,,
22.9545,37,,,,,,
15.3654,36,,,,,,
20.8182,36,,,,,,
12.3714,39,,,,,,
8.16,38,,,,,,
152.8,35,,,,,,
12.8235,43,,,,,,
40.4783,35,,,,,,
14.2105,38,,,,,,
8.62,41,,,,,,
96.2941,38,,,,,,
21.5161,41,,,,,,
10.7143,34,,,,,,
48,34,,,,,,
1.0204,36,,,,,,
144.2097,34,,,,,,
11.2308,35,,,,,,
20.6364,38,,,,,,
18.0435,34,,,,,,
26.8966,34,,,,,,
11.7692,35,,,,,,
69,38,,,,,,
25.3333,38,,,,,,
58.0476,40,,,,,,
14.125,40,,,,,,
21.0233,38,,,,,,
33.8,37,,,,,,
68.3962,29,,,,,,
25.3333,36,,,,,,
44.9762,38,,,,,,
25.4194,35,,,,,,
37.2222,39,,,,,,
2.0667,39,,,,,,
15.7037,37,,,,,,
76.9375,39,,,,,,
60.8571,40,,,,,,
14.4074,34,,,,,,
76.3333,38,,,,,,
74,35,,,,,,
4.3333,35,,,,,,
35.75,37,,,,,,
41,37,,,,,,
102.6667,34,,,,,,
7.0385,38,,,,,,
15,36,,,,,,
41.4571,40,,,,,,
43.0526,39,,,,,,
25.4412,34,,,,,,
7.2128,40,,,,,,
65.3846,37,,,,,,
21,41,,,,,,
23.4828,37,,,,,,
21.5714,41,,,,,,
40.3077,35,,,,,,
34.2963,39,,,,,,
37.8519,38,,,,,,
26.5185,38,,,,,,
31.25,37,,,,,,
1.0781,40,,,,,,
52.5,37,,,,,,
40.4,38,,,,,,
114.3333,41,,,,,,
61.6667,37,,,,,,
10.697,38,,,,,,
17.9231,35,,,,,,
15.4348,37,,,,,,
73.623,37,,,,,,
43.0952,38,,,,,,
82.2414,37,,,,,,
8.6667,37,,,,,,
43,40,,,,,,
10.0294,35,,,,,,
91.913,40,,,,,,
45.1429,35,,,,,,
8.1964,36,,,,,,
36.2931,38,,,,,,
16.7143,36,,,,,,
20.1961,36,,,,,,
31.7455,37,,,,,,
17.4074,40,,,,,,
73.5,37,,,,,,
35.2353,39,,,,,,
15.2381,36,,,,,,
24.5769,38,,,,,,
33.6667,38,,,,,,
48.6154,34,,,,,,
64.4074,34,,,,,,
44.6667,41,,,,,,
46.6667,36,,,,,,
30.0213,38,,,,,,
37.8983,38,,,,,,
26.2424,34,,,,,,
39.5385,38,,,,,,
4.1053,34,,,,,,
34.7917,37,,,,,,
51.25,39,,,,,,
12.3404,40,,,,,,
31.4583,35,,,,,,
22.4792,36,,,,,,
33.16,34,,,,,,
4.1471,34,,,,,,
126.439,35,,,,,,
51.3548,35,,,,,,
15.8889,36,,,,,,
39.4074,39,,,,,,
3.8519,38,,,,,,
99.1852,36,,,,,,
34.3704,38,,,,,,
151.5667,37,,,,,,
20.3333,38,,,,,,
6.8148,38,,,,,,
29.3333,39,,,,,,
103.3333,34,,,,,,
43.6316,38,,,,,,
22,37,,,,,,
33.08,29,,,,,,
24.9259,34,,,,,,
77.28,38,,,,,,
12.2364,35,,,,,,
7.1569,34,,,,,,
78.0625,38,,,,,,
49.8,36,,,,,,
66.3659,39,,,,,,
