followers per capita,18 to 24,,,,,,
0.00103494,0.1002,,,,,,
0.00182241,0.0955,,,,,,
0.00058438,0.1048,,,slope,0.006050238,0.099589316,intercept
0.00252216,0.0985,,,plus or minus,0.014265357,0.000256162,plus or minus
0.00079341,0.0922,,,r^2,0.000385857,0.0054599,s(y)
0.00121046,0.1002,,,F,0.179878643,466,degrees of freedom
0.00043124,0.1023,,,regression ss,5.36227E-06,0.013891698,residual ss
0.00027801,0.1053,,,,,,
0.00038026,0.1001,,,,,,
0.00055599,0.0937,,,,,,
0.00390883,0.0983,,,,,,
0.04056548,0.0953,,,,,,
0.00067574,0.1053,,,,,,
0.00031619,0.1023,,,,,,
0.0001552,0.0925,,,,,,
0.00241215,0.0953,,,,,,
0.00190718,0.0985,,,,,,
0.00035435,0.0993,,,,,,
0.00436248,0.0974,,,,,,
0.0001849,0.1024,,,,,,
0.00130397,0.0955,,,,,,
0.00079268,0.1002,,,,,,
0.00042862,0.1023,,,,,,
0.00021056,0.1151,,,,,,
0.00011578,0.0985,,,,,,
0.00051125,0.1001,,,,,,
0.0005246,0.1048,,,,,,
0.03313386,0.0948,,,,,,
0.00041423,0.0925,,,,,,
0.00485358,0.1005,,,,,,
0.00067018,0.0925,,,,,,
0.01432447,0.0993,,,,,,
0.00102859,0.1001,,,,,,
0.01529859,0.1056,,,,,,
0.00205071,0.097,,,,,,
0.00031924,0.0993,,,,,,
0.00044103,0.1053,,,,,,
0.00080838,0.0985,,,,,,
0.00089048,0.0955,,,,,,
0.00096464,0.1002,,,,,,
0.00057943,0.1002,,,,,,
0.00251035,0.0915,,,,,,
0.00040198,0.0937,,,,,,
0.00015535,0.099,,,,,,
0.00007871,0.0985,,,,,,
0.00020788,0.0952,,,,,,
0.0003831,0.1016,,,,,,
0.00010888,0.1002,,,,,,
0.00011464,0.0971,,,,,,
0.00002362,0.1053,,,,,,
0.00006912,0.1053,,,,,,
0.00123098,0.0985,,,,,,
0.0007319,0.0967,,,,,,
0.00257361,0.0965,,,,,,
0.00705679,0.1013,,,,,,
0.00027477,0.0953,,,,,,
0.00052601,0.1001,,,,,,
0.00361859,0.1029,,,,,,
0.00135857,0.1002,,,,,,
0.00022832,0.0985,,,,,,
0.01665343,0.1016,,,,,,
0.00112976,0.1028,,,,,,
0.00072106,0.0985,,,,,,
0.00061172,0.0955,,,,,,
0.00185204,0.0982,,,,,,
0.01683886,0.0873,,,,,,
0.00010222,0.1053,,,,,,
0.00019063,0.1024,,,,,,
0.00029344,0.0925,,,,,,
0.01779665,0.1002,,,,,,
0.00298435,0.0912,,,,,,
0.00017772,0.1023,,,,,,
0.00033075,0.1023,,,,,,
0.00089629,0.1016,,,,,,
0.00159819,0.1023,,,,,,
0.00001986,0.1053,,,,,,
0.00111321,0.0983,,,,,,
0.00008956,0.1023,,,,,,
0.00016742,0.1023,,,,,,
0.00008858,0.1053,,,,,,
0.00023129,0.1024,,,,,,
0.00104239,0.0955,,,,,,
0.00162115,0.0915,,,,,,
0.00080515,0.0993,,,,,,
0.00236464,0.0955,,,,,,
0.00085919,0.1002,,,,,,
0.01317945,0.1151,,,,,,
0.00188029,0.097,,,,,,
0.00053318,0.1002,,,,,,
0.00013843,0.1053,,,,,,
0.00453786,0.1013,,,,,,
0.00029725,0.114,,,,,,
0.00133642,0.0974,,,,,,
0.00160022,0.1013,,,,,,
0.00005062,0.0993,,,,,,
0.00028677,0.1023,,,,,,
0.00002678,0.1024,,,,,,
0.00004635,0.1001,,,,,,
0.00000655,0.1053,,,,,,
0.00032236,0.0974,,,,,,
0.00092571,0.1204,,,,,,
0.00169685,0.1023,,,,,,
0.0012498,0.0937,,,,,,
0.00143647,0.097,,,,,,
0.0021413,0.0915,,,,,,
0.00065469,0.0985,,,,,,
0.00024553,0.1023,,,,,,
0.00040616,0.0993,,,,,,
0.00196992,0.0971,,,,,,
0.00023259,0.0925,,,,,,
0.00090438,0.1002,,,,,,
0.00027935,0.0925,,,,,,
0.00009462,0.1053,,,,,,
0.00132214,0.0965,,,,,,
0.00135568,0.1029,,,,,,
0.00054475,0.0955,,,,,,
0.00010067,0.0967,,,,,,
0.00076643,0.0961,,,,,,
0.0000611,0.0971,,,,,,
0.00010478,0.0965,,,,,,
0.00006808,0.0925,,,,,,
0.00010584,0.0971,,,,,,
0.00014346,0.1024,,,,,,
0.00011932,0.1053,,,,,,
0.00350177,0.0993,,,,,,
0.00776753,0.0948,,,,,,
0.00171095,0.0965,,,,,,
0.00083367,0.0985,,,,,,
0.00002026,0.0971,,,,,,
0.00029687,0.0915,,,,,,
0.00010742,0.1053,,,,,,
0.00054456,0.0993,,,,,,
0.00043606,0.1053,,,,,,
0.00267663,0.099,,,,,,
0.00119735,0.1002,,,,,,
0.00140488,0.099,,,,,,
0.00393976,0.1002,,,,,,
0.00098647,0.0985,,,,,,
0.00026224,0.0993,,,,,,
0.00004661,0.0971,,,,,,
0.00061636,0.0953,,,,,,
0.0014229,0.1048,,,,,,
0.00046376,0.0955,,,,,,
0.00055878,0.0955,,,,,,
0.0001788,0.1023,,,,,,
0.00020858,0.1023,,,,,,
0.00003596,0.0925,,,,,,
0.00100055,0.1002,,,,,,
0.00087789,0.1002,,,,,,
0.00788584,0.1029,,,,,,
0.0002029,0.1023,,,,,,
0.0220371,0.1005,,,,,,
0.0001232,0.1023,,,,,,
0.00168693,0.0971,,,,,,
0.00009543,0.0872,,,,,,
0.00045166,0.0993,,,,,,
0.00109744,0.1001,,,,,,
0.00137766,0.099,,,,,,
0.00036097,0.1023,,,,,,
0.00013716,0.1023,,,,,,
0.00018197,0.1053,,,,,,
0.00062985,0.1001,,,,,,
0.00054007,0.097,,,,,,
0.00037176,0.0953,,,,,,
0.00014847,0.1024,,,,,,
0.00100125,0.099,,,,,,
0.00244735,0.1029,,,,,,
0.00246365,0.0974,,,,,,
0.00046744,0.1002,,,,,,
0.0001623,0.1024,,,,,,
0.00056176,0.0956,,,,,,
0.00002497,0.1023,,,,,,
0.00355351,0.1005,,,,,,
0.00026602,0.0967,,,,,,
0.00181078,0.1151,,,,,,
0.0001205,0.1023,,,,,,
0.00509699,0.0965,,,,,,
0.00025715,0.1053,,,,,,
0.00032264,0.1023,,,,,,
0.00044917,0.1024,,,,,,
0.00199371,0.0922,,,,,,
0.00498897,0.0956,,,,,,
0.00288001,0.1028,,,,,,
0.00041379,0.0991,,,,,,
0.00255988,0.0915,,,,,,
0.00147289,0.0985,,,,,,
0.00240294,0.0956,,,,,,
0.0001995,0.1024,,,,,,
0.00015951,0.0965,,,,,,
0.00067106,0.0983,,,,,,
0.0015398,0.0922,,,,,,
0.00048446,0.0967,,,,,,
0.00189625,0.1009,,,,,,
0.00049848,0.0985,,,,,,
0.00032538,0.0971,,,,,,
0.00047769,0.1002,,,,,,
0.00318128,0.1204,,,,,,
