4947
11565
2649
24929
2143
5786
10844
3684
2130
23410
25174
7951
2918
27829
18185
4501
12721
3583
8275
3789
6641
10778
582
1104
4953
2378
175742
7788
14784
12600
9965
10862
10313
4055
16430
7990
5651
4611
3757
8972
1540
993
778
902
1437
706
1471
880
2575
12167
4922
14860
6337
3170
5096
2795
8809
2177
62467
3352
7127
3882
2904
22362
3808
5517
5530
4469
8317
3362
740
6667
2252
4210
3300
4482
6615
5794
10227
15006
5571
36428
9456
4266
5157
4075
313
3897
1437
643
7211
519
449
244
940
623
42669
4788
7224
7653
6471
6174
5159
4373
5864
5252
3525
7519
6270
3457
677
758
784
605
1280
1358
2780
4445
1975
41199
9879
7949
260
1061
4002
6917
16245
17109
9580
8980
7194
9406
3331
598
7111
6450
2943
3546
4496
5245
676
1827
7024
36472
5102
67125
3098
21645
839
5737
10632
8806
9077
3449
6779
6102
2716
4289
2877
6400
11319
7184
3740
3145
764
628
10824
1789
5005
3030
9580
8113
8704
5385
6785
8545
852
9149
14044
3268
3866
921
4019
4159
3258
5410
4927
4175
3822
2141
2571
470
622
1386
1182
458
1407
7189
80078
10098
6766
5705
1734
5723
7919
6913
13142
5669
3966
13689
965
1040
4165
12496
7676
17001
14487
4689
814
2796
658
6059
3246
2297
556
1021
1742
8149
10793
9647
6962
20497
2672
4637
7399
9008
3172
5735
6093
1735
1754
1048
688
11536
5463
7024
4868
25131
367
777
621
4806
14193
1798403
4349
7177
6984
3310
10106
24688
17446
8821
7807
5260
2372
6449
2646
6122
6641
3863
15964
10336
4333
8996
7883
4421
1618
3972
562
18173
5829
3443
3315
3294
4842
10873
695
1177
1082
806
1151
481
4474
1504
29000
779
9051
3670
103
7097
10298
2255
3822
484
3267
2644
8721
2274
2697
28009
4276
3561
4604
18765
7724
6651
9022
3449
17603
8243
726
5724
3180
3566
177324
322
1593
634
333
7188
13199
4328
6653
8905
1351
16022
1081
3211
2239
343185
3468
7337
2495
14189
7337
10503
5645
10014
2772
4094
3863
4066
4631
6132
6504
5718
2952
11845
800
340
511
833
11780
149654
4410
384
7001
9741
8469
3918
9283
6089
5448
9884
17196
10339
1795
4834
7287
3009
3418
4955
640
1494
8337
15441
5965
9854
6919
23738
3593
4495
4468
2592
3958
521
1919
523
1260
2127
1086
2764
5761
19941
327
3258
4288
6271
2467
4947
3436
964
7047
20257
8888
2482
2476
11979
343
518
276
16922
1629
1470
1787
5674
2883
15364
7447
1958
3903
5037
9581
10510
38491
2725
3978
4693
1405
625
377
337
162
15942
5469
4410
4419
4085
519
