67.0,3.9,26.2,1.1,1.5,0.0000
75.6,4.6,16.7,1.4,1.7,0.0001
60.3,4.2,32.0,1.5,1.6,0.0000
76.6,4.4,14.2,2.4,2.3,0.0001
54.1,26.5,8.1,7.2,4.7,0.0004
67.0,3.9,26.2,1.1,1.5,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
40.1,37.6,6.2,13.0,4.9,0.0000
55.9,8.8,30.5,3.2,2.1,0.0000
78.5,11.7,1.8,3.7,3.8,0.0001
81.0,3.5,11.6,1.6,2.1,0.0013
81.1,3.1,12.2,1.7,2.1,0.0012
40.1,37.6,6.2,13.0,4.9,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
57.9,22.5,16.0,2.4,2.5,0.0000
81.1,3.1,12.2,1.7,2.1,0.0000
65.3,8.4,21.5,2.2,2.2,0.0004
79.5,5.7,10.8,2.7,1.9,0.0000
74.5,6.4,15.4,1.2,2.0,0.0001
58.3,17.6,15.9,7.3,3.0,0.0001
75.6,4.6,16.7,1.4,1.7,0.0003
67.0,3.9,26.2,1.1,1.5,0.0001
45.3,37.6,11.8,3.8,2.7,0.0000
80.4,13.0,1.1,2.0,2.7,0.0000
65.3,8.4,21.5,2.2,2.2,0.0000
55.9,8.8,30.5,3.2,2.1,0.0000
60.3,4.2,32.0,1.5,1.6,0.0000
83.1,4.7,5.2,4.0,2.4,0.0007
57.9,22.5,16.0,2.4,2.5,0.0001
88.7,5.0,2.9,1.7,1.8,0.0035
57.9,22.5,16.0,2.4,2.5,0.0006
85.9,8.9,0.8,0.8,2.2,0.0006
55.9,8.8,30.5,3.2,2.1,0.0002
64.1,5.5,3.3,5.4,7.3,0.0007
70.0,20.7,4.0,2.8,3.4,0.0000
79.5,5.7,10.8,2.7,1.9,0.0001
40.1,37.6,6.2,13.0,4.9,0.0004
76.6,4.4,14.2,2.4,2.3,0.0008
75.6,4.6,16.7,1.4,1.7,0.0002
67.0,3.9,26.2,1.1,1.5,0.0004
81.5,6.0,9.1,1.6,2.0,0.0001
71.2,13.4,10.1,3.8,2.6,0.0001
78.5,11.7,1.8,3.7,3.8,0.0002
57.8,29.6,4.1,2.8,3.4,0.0000
76.6,4.4,14.2,2.4,2.3,0.0000
86.3,3.1,7.8,1.1,1.7,0.0001
68.7,8.9,7.4,1.7,5.9,0.0001
81.5,6.0,9.1,1.6,2.0,0.0000
63.7,15.8,14.5,4.6,2.3,0.0001
40.1,37.6,6.2,13.0,4.9,0.0000
40.1,37.6,6.2,13.0,4.9,0.0000
76.6,4.4,14.2,2.4,2.3,0.0007
72.5,11.2,3.6,7.2,4.7,0.0000
54.7,8.2,29.4,5.5,2.9,0.0000
65.3,8.2,21.4,3.2,2.7,0.0004
81.1,3.1,12.2,1.7,2.1,0.0001
55.9,8.8,30.5,3.2,2.1,0.0000
64.1,5.1,27.9,1.3,1.7,0.0002
81.5,6.0,9.1,1.6,2.0,0.0001
65.3,8.4,21.5,2.2,2.2,0.0000
68.7,8.9,7.4,1.7,5.9,0.0000
58.0,2.7,37.0,0.9,1.1,0.0001
76.6,4.4,14.2,2.4,2.3,0.0000
75.6,4.6,16.7,1.4,1.7,0.0000
84.0,11.2,0.6,1.2,2.5,0.0002
94.4,1.3,1.2,1.0,1.6,0.0004
40.1,37.6,6.2,13.0,4.9,0.0000
58.3,17.6,15.9,7.3,3.0,0.0000
57.9,22.5,16.0,2.4,2.5,0.0000
64.8,7.9,19.4,5.5,2.9,0.0011
93.2,1.2,3.4,0.7,1.5,0.0004
45.3,37.6,11.8,3.8,2.7,0.0000
45.3,37.6,11.8,3.8,2.7,0.0001
68.7,8.9,7.4,1.7,5.9,0.0000
45.3,37.6,11.8,3.8,2.7,0.0003
40.1,37.6,6.2,13.0,4.9,0.0000
81.0,3.5,11.6,1.6,2.1,0.0001
45.3,37.6,11.8,3.8,2.7,0.0001
45.3,37.6,11.8,3.8,2.7,0.0001
40.1,37.6,6.2,13.0,4.9,0.0000
58.3,17.6,15.9,7.3,3.0,0.0001
75.6,4.6,16.7,1.4,1.7,0.0000
71.2,13.4,10.1,3.8,2.6,0.0005
79.5,5.7,10.8,2.7,1.9,0.0000
75.6,4.6,16.7,1.4,1.7,0.0001
81.5,6.0,9.1,1.6,2.0,0.0001
80.4,13.0,1.1,2.0,2.7,0.0077
70.0,20.7,4.0,2.8,3.4,0.0003
64.8,7.9,19.4,5.5,2.9,0.0000
40.1,37.6,6.2,13.0,4.9,0.0000
65.3,8.2,21.4,3.2,2.7,0.0008
76.4,12.4,5.7,2.9,3.3,0.0001
74.5,6.4,15.4,1.2,2.0,0.0001
65.3,8.2,21.4,3.2,2.7,0.0001
79.5,5.7,10.8,2.7,1.9,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
58.3,17.6,15.9,7.3,3.0,0.0000
55.9,8.8,30.5,3.2,2.1,0.0000
40.1,37.6,6.2,13.0,4.9,0.0000
74.5,6.4,15.4,1.2,2.0,0.0001
88.9,2.0,1.2,1.0,1.8,0.0003
45.3,37.6,11.8,3.8,2.7,0.0001
78.5,11.7,1.8,3.7,3.8,0.0001
70.0,20.7,4.0,2.8,3.4,0.0013
71.2,13.4,10.1,3.8,2.6,0.0002
76.6,4.4,14.2,2.4,2.3,0.0001
45.3,37.6,11.8,3.8,2.7,0.0000
79.5,5.7,10.8,2.7,1.9,0.0000
63.7,15.8,14.5,4.6,2.3,0.0001
57.9,22.5,16.0,2.4,2.5,0.0000
81.5,6.0,9.1,1.6,2.0,0.0000
57.9,22.5,16.0,2.4,2.5,0.0000
40.1,37.6,6.2,13.0,4.9,0.0000
83.3,5.9,6.3,2.3,1.8,0.0004
64.1,5.1,27.9,1.3,1.7,0.0002
75.6,4.6,16.7,1.4,1.7,0.0001
72.5,11.2,3.6,7.2,4.7,0.0000
87.8,2.9,0.4,0.6,2.5,0.0000
63.7,15.8,14.5,4.6,2.3,0.0000
54.7,8.2,29.4,5.5,2.9,0.0000
57.9,22.5,16.0,2.4,2.5,0.0000
63.7,15.8,14.5,4.6,2.3,0.0001
58.3,17.6,15.9,7.3,3.0,0.0000
40.1,37.6,6.2,13.0,4.9,0.0000
85.9,8.9,0.8,0.8,2.2,0.0004
83.1,4.7,5.2,4.0,2.4,0.0003
54.7,8.2,29.4,5.5,2.9,0.0000
65.3,8.4,21.5,2.2,2.2,0.0005
63.7,15.8,14.5,4.6,2.3,0.0000
71.2,13.4,10.1,3.8,2.6,0.0001
40.1,37.6,6.2,13.0,4.9,0.0000
79.5,5.7,10.8,2.7,1.9,0.0001
40.1,37.6,6.2,13.0,4.9,0.0000
57.8,29.6,4.1,2.8,3.4,0.0000
64.8,7.9,19.4,5.5,2.9,0.0006
57.8,29.6,4.1,2.8,3.4,0.0002
82.1,9.2,4.5,1.8,2.2,0.0011
65.3,8.4,21.5,2.2,2.2,0.0001
79.5,5.7,10.8,2.7,1.9,0.0000
63.7,15.8,14.5,4.6,2.3,0.0001
81.1,3.1,12.2,1.7,2.1,0.0001
60.3,4.2,32.0,1.5,1.6,0.0000
75.6,4.6,16.7,1.4,1.7,0.0001
75.6,4.6,16.7,1.4,1.7,0.0001
45.3,37.6,11.8,3.8,2.7,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
57.9,22.5,16.0,2.4,2.5,0.0000
82.1,9.2,4.5,1.8,2.2,0.0001
64.8,7.9,19.4,5.5,2.9,0.0000
64.1,5.1,27.9,1.3,1.7,0.0004
45.3,37.6,11.8,3.8,2.7,0.0000
88.7,5.0,2.9,1.7,1.8,0.0046
45.3,37.6,11.8,3.8,2.7,0.0000
63.7,15.8,14.5,4.6,2.3,0.0000
59.3,17.7,13.7,8.3,2.7,0.0000
79.5,5.7,10.8,2.7,1.9,0.0000
55.9,8.8,30.5,3.2,2.1,0.0001
57.8,29.6,4.1,2.8,3.4,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
40.1,37.6,6.2,13.0,4.9,0.0002
55.9,8.8,30.5,3.2,2.1,0.0003
70.0,20.7,4.0,2.8,3.4,0.0001
81.1,3.1,12.2,1.7,2.1,0.0003
