14,0.00001297
13,0.00005547
12,0.00004434
14,0.00014053
12,0.00043576
14,0.00000042
10,0.00000231
11,0.00004810
11,0.00004397
14,0.00006447
14,0.00128836
14,0.00118748
11,0.00000204
10,0.00000887
17,0.00000761
14,0.00000338
13,0.00040399
15,0.00004299
14,0.00009328
14,0.00010161
13,0.00028065
14,0.00009268
10,0.00002776
9,0.00003437
13,0.00001311
11,0.00001590
12,0.00002559
13,0.00074566
17,0.00006276
15,0.00374819
17,0.00057130
12,0.00062411
11,0.00022461
8,0.00068169
11,0.00000974
15,0.00013116
11,0.00040197
14,0.00078430
13,0.00017633
14,0.00041506
13,0.00010503
14,0.00009149
14,0.00020961
14,0.00000078
14,0.00003167
13,0.00006061
14,0.00014689
13,0.00001126
13,0.00013732
11,0.00000099
11,0.00000183
14,0.00070427
12,0.00000000
12,0.00002425
14,0.00046771
14,0.00007688
11,0.00001889
14,0.00018595
13,0.00006724
13,0.00004782
14,0.00003706
13,0.00009976
14,0.00004735
13,0.00004050
12,0.00020982
16,0.00039006
11,0.00001860
14,0.00001011
17,0.00000601
12,0.00110886
16,0.00043443
10,0.00002402
10,0.00011386
14,0.00000880
10,0.00033262
11,0.00000706
14,0.00005811
10,0.00005655
10,0.00005528
11,0.00000738
14,0.00011776
13,0.00004664
14,0.00048545
15,0.00001330
13,0.00005720
13,0.00008051
9,0.00801049
11,0.00029171
12,0.00001912
11,0.00002190
14,0.00081069
14,0.00006268
14,0.00010219
14,0.00011470
15,0.00003212
10,0.00001575
14,0.00000155
11,0.00003004
11,0.00000185
14,0.00007167
14,0.00031204
10,0.00007456
14,0.00014148
11,0.00140227
14,0.00016844
14,0.00009652
10,0.00001054
15,0.00000228
13,0.00005331
17,0.00000713
13,0.00003840
17,0.00004436
11,0.00002840
14,0.00045015
14,0.00024173
13,0.00006272
12,0.00002870
15,0.00003741
13,0.00002424
12,0.00001230
17,0.00005037
13,0.00009960
14,0.00001182
11,0.00000604
12,0.00041489
13,0.00029204
12,0.00003239
13,0.00045863
13,0.00000086
14,0.00011080
11,0.00001087
15,0.00006889
11,0.00000327
14,0.00003113
12,0.00063267
14,0.00018508
14,0.00115498
13,0.00012732
15,0.00000197
13,0.00007887
14,0.00009725
12,0.00003640
13,0.00007863
13,0.00009770
10,0.00002816
10,0.00004891
17,0.00000888
14,0.00005476
12,0.00001800
14,0.00046357
10,0.00003523
15,0.00490742
10,0.00000195
13,0.00001185
13,0.00001217
15,0.00001449
11,0.00010611
14,0.00003489
10,0.00001066
10,0.00000084
11,0.00016122
11,0.00031038
11,0.00007994
14,0.00028058
14,0.00000831
14,0.00037797
14,0.00007546
14,0.00121091
12,0.00004624
14,0.00000351
14,0.00002574
10,0.00000899
15,0.00002003
12,0.00005621
9,0.00001339
10,0.00001459
12,0.00027156
11,0.00000510
10,0.00000859
14,0.00005919
12,0.00019993
14,0.00080515
13,0.00012504
13,0.00000534
14,0.00017208
13,0.00004646
14,0.00043235
14,0.00001713
12,0.00003256
14,0.00006512
12,0.00002703
12,0.00013755
13,0.00048510
14,0.00026912
13,0.00013109
12,0.00005699
14,0.00006538
11,0.00001876
12,0.00000000
13,0.00001238
12,0.00016401
13,0.00007027
11,0.00000038
14,0.00011293
14,0.00017089
11,0.00064653
14,0.00001244
10,0.00001121
10,0.00003177
10,0.00000469
14,0.00006020
13,0.00001196
11,0.00003220
14,0.00045540
13,0.00156222
14,0.00007558
14,0.00004681
14,0.00001389
14,0.00011190
14,0.00001378
14,0.00008933
14,0.00000387
11,0.00003479
13,0.00013405
15,0.00001576
13,0.00003507
14,0.00008464
14,0.00009010
15,0.00000827
13,0.00006360
14,0.00001054
14,0.00023573
12,0.00000342
14,0.00060942
16,0.00016566
15,0.00035227
13,0.00001001
15,0.00008786
14,0.00000000
14,0.00041026
11,0.00001672
11,0.00000099
14,0.00001791
12,0.00002912
11,0.00001420
13,0.00001444
14,0.00008590
14,0.00144065
12,0.00015390
14,0.00001863
11,0.00002287
15,0.00015791
14,0.00039317
13,0.00006459
12,0.01101773
12,0.00031633
14,0.00010770
9,0.00072287
11,0.00001812
11,0.00003253
13,0.00011025
14,0.00017071
14,0.00001023
14,0.00004443
14,0.00000294
14,0.00007437
13,0.00003687
12,0.00009115
13,0.00001353
11,0.00014049
13,0.00005221
12,0.00000104
11,0.00000566
12,0.00002200
13,0.00037925
12,0.00021442
14,0.00000712
11,0.00000129
9,0.00003365
13,0.00012274
16,0.00000527
14,0.00004098
15,0.00003527
8,0.00045070
13,0.00036843
10,0.00000322
10,0.00008904
12,0.00076297
14,0.00005961
11,0.00003723
11,0.00029602
11,0.00000467
14,0.00023543
14,0.00000031
14,0.00002140
11,0.00000000
15,0.00002921
16,0.00009984
15,0.00003976
14,0.00088930
16,0.00040043
14,0.00001404
13,0.00015679
14,0.00001626
13,0.00001990
14,0.00027779
17,0.00000239
14,0.00003999
14,0.00000183
17,0.00000388
13,0.00000094
11,0.00006811
11,0.00000478
11,0.00000000
10,0.00009699
14,0.00026290
17,0.00000915
13,0.00012740
11,0.00000400
10,0.00005186
14,0.00003437
13,0.00005607
13,0.00000000
11,0.00000679
15,0.00000378
14,0.00014284
13,0.00024363
13,0.00024575
14,0.00005658
11,0.00032267
10,0.00001881
11,0.00001352
13,0.00041478
14,0.00003167
16,0.00019127
11,0.00004414
17,0.00004947
13,0.00043512
13,0.00039607
13,0.00005209
13,0.00002036
15,0.00002803
13,0.00008296
11,0.00000497
13,0.00011394
14,0.00013825
14,0.00000000
12,0.00004961
13,0.00014581
16,0.00033675
13,0.00007375
17,0.00005064
11,0.00000553
11,0.00001039
13,0.00000920
14,0.00000018
14,0.00001548
14,0.00060209
12,0.00016228
14,0.00008520
12,0.00045918
13,0.00032616
13,0.00002852
17,0.00022988
14,0.00000661
14,0.00004135
14,0.00008985
12,0.00029098
12,0.00020310
14,0.00017762
13,0.00046252
17,0.00007494
13,0.00000387
17,0.00000484
14,0.00004649
15,0.00002307
11,0.00000003
14,0.00004787
11,0.00032209
15,0.00177955
14,0.00143591
12,0.00010586
14,0.00002901
14,0.00001889
10,0.00002350
14,0.00002657
11,0.00000038
13,0.00006297
14,0.00000795
12,0.00010007
10,0.00014229
14,0.00023675
14,0.00002008
13,0.00003063
12,0.00002168
11,0.00002053
15,0.00005542
11,0.00002035
11,0.00002240
13,0.00001774
14,0.00031763
14,0.00007612
11,0.00002013
13,0.00005307
14,0.00015427
14,0.00432903
14,0.00021324
14,0.00009643
14,0.00006632
17,0.00002702
14,0.00007012
13,0.00003270
11,0.00002085
13,0.00001629
14,0.00007572
9,0.00008864
11,0.00001621
13,0.00004213
10,0.00000704
14,0.00032678
14,0.00002596
14,0.00025082
15,0.00129854
14,0.00001846
14,0.00004750
14,0.00010217
15,0.00002173
12,0.00003924
14,0.00006187
11,0.00022112
11,0.00002072
14,0.00024160
11,0.00003718
13,0.00000243
14,0.00000557
13,0.00012307
12,0.00037738
11,0.00000166
10,0.00001372
10,0.00000080
11,0.00002306
13,0.00000000
