46,D,M,Rep,60.5000
59,D,F,Sen,44.8140
61,D,F,Rep,21.5185
62,R,M,Rep,48.2593
56,R,M,Rep,65.5000
52,R,F,Rep,54.9630
51,R,M,Rep,53.0000
34,R,F,Rep,3.0385
44,R,M,Rep,93.2593
44,R,M,Rep,88.2593
47,R,M,Rep,37.1852
43,R,M,Rep,40.6667
56,R,M,Sen,7.3889
61,D,F,Rep,26.1500
60,D,M,Rep,42.3333
44,R,M,Rep,34.6667
39,D,M,Rep,15.8333
41,R,M,Rep,66.6000
49,D,M,Rep,15.0000
57,D,F,Sen,80.6667
78,R,M,Sen,70.1000
59,R,M,Rep,275.4600
54,D,M,Rep,21.4200
63,D,F,Rep,17.0476
77,D,F,Rep,100.4545
82,R,M,Rep,6.4615
66,D,M,Sen,38.6538
70,R,M,Rep,13.4694
58,D,M,Rep,24.8776
49,R,M,Rep,14.5192
49,R,F,Rep,53.2745
62,R,M,Sen,18.3333
58,R,M,Rep,42.6207
58,R,M,Sen,24.4444
56,R,M,Rep,97.5000
66,D,F,Rep,12.3636
50,D,M,Rep,9.5789
69,R,M,Rep,26.0769
57,R,M,Rep,19.9583
53,R,M,Sen,69.8966
63,R,M,Rep,13.3261
65,R,M,Rep,32.8140
63,D,F,Rep,78.0000
60,D,M,Rep,14.8148
64,R,M,Rep,14.2000
35,R,M,Rep,18.5357
32,D,M,Rep,86.0000
54,D,M,Rep,48.6667
39,D,M,Rep,19.6667
56,D,F,Rep,73.3333
69,I,M,Sen,64.6667
64,R,M,Rep,8.8030
89,D,M,Sen,46.9167
73,D,M,Sen,62.7308
78,D,M,Sen,8.3250
81,D,M,Rep,11.4082
73,D,M,Rep,15.6458
65,D,F,Rep,17.0000
75,D,F,Rep,18.1071
57,D,F,Sen,50.7647
66,D,F,Rep,40.3846
66,R,M,Rep,40.1481
64,D,M,Rep,18.3696
48,D,M,Rep,14.3725
47,D,M,Rep,56.8824
58,D,M,Rep,7.8636
58,R,M,Rep,26.8000
60,D,M,Rep,3.6923
56,R,M,Rep,62.4912
40,D,M,Rep,14.0588
58,R,F,Rep,18.6531
45,R,M,Rep,19.5385
45,R,M,Rep,58.2143
41,R,M,Sen,46.4634
52,R,M,Rep,36.3333
72,D,M,Rep,55.3333
53,D,F,Rep,24.3333
67,D,F,Rep,17.0800
66,D,M,Rep,48.0600
76,R,M,Sen,94.3725
69,D,F,Rep,5.4706
53,D,M,Rep,53.5769
71,R,M,Sen,100.8095
76,D,M,Rep,30.3611
56,D,M,Rep,37.2759
74,R,M,Rep,23.0909
59,D,M,Sen,40.7843
76,D,F,Sen,53.1944
67,D,M,Rep,21.3429
67,D,M,Rep,18.0870
58,R,M,Sen,28.0196
62,D,F,Sen,80.9565
59,D,M,Rep,17.4694
64,R,M,Rep,4.6765
53,D,M,Rep,22.1739
58,D,F,Rep,127.5385
58,D,M,Rep,7.8400
58,R,F,Rep,6.2414
60,R,M,Rep,17.3947
55,R,F,Sen,33.2885
37,R,M,Rep,30.5714
51,R,M,Rep,7.0000
62,R,M,Rep,84.2857
43,R,F,Rep,55.5577
61,D,F,Rep,36.1020
68,D,F,Rep,13.0000
48,R,M,Rep,80.8627
61,D,M,Rep,16.7222
59,D,F,Sen,34.2000
44,D,M,Rep,52.0000
56,D,M,Sen,21.1042
56,R,M,Rep,3.3043
60,R,M,Rep,35.0000
66,R,M,Rep,26.7407
57,R,M,Rep,26.3846
45,R,M,Rep,19.2963
65,D,M,Sen,33.8889
46,D,M,Rep,72.3333
53,R,M,Rep,23.7500
37,D,F,Rep,79.6667
44,R,M,Rep,50.6667
35,R,M,Rep,48.0000
30,D,M,Rep,47.0000
65,D,M,Rep,8.4255
64,D,M,Rep,16.2667
70,D,M,Sen,7.8000
69,D,M,Rep,36.0000
75,D,F,Rep,12.4082
76,D,F,Rep,19.2424
39,R,M,Rep,0.1000
63,R,M,Rep,54.3750
41,R,F,Rep,39.8889
61,R,M,Rep,2.3704
54,R,M,Rep,27.9630
71,D,F,Rep,36.0000
50,R,M,Rep,43.4600
64,D,M,Rep,57.8571
61,D,M,Rep,83.3333
76,D,M,Rep,8.9070
73,D,F,Rep,23.0000
73,R,M,Rep,15.0667
57,R,M,Sen,49.6863
72,D,M,Rep,25.2647
65,R,M,Rep,46.0370
50,D,M,Sen,50.6875
58,R,M,Rep,45.3380
64,R,M,Rep,38.2093
59,D,M,Rep,11.7200
47,R,M,Rep,33.3396
54,D,M,Rep,36.7778
53,D,M,Rep,90.0208
58,D,F,Rep,14.6780
37,D,M,Rep,6.7333
65,R,M,Rep,20.6122
43,R,M,Rep,27.9565
49,R,M,Rep,37.2692
50,R,M,Sen,29.2759
54,D,M,Rep,51.5000
50,R,M,Rep,4.8627
64,R,M,Rep,40.0000
54,D,M,Rep,110.0000
54,D,M,Rep,50.2667
82,D,M,Rep,42.5400
63,D,M,Sen,61.4286
73,D,M,Sen,32.8333
76,R,M,Sen,12.3721
75,D,M,Sen,94.8750
75,R,M,Rep,26.6667
60,R,F,Rep,124.2787
71,D,F,Rep,15.9286
61,R,M,Rep,27.0000
66,D,M,Rep,17.0000
43,R,M,Rep,23.4902
49,R,M,Rep,13.1765
54,R,M,Rep,26.4583
67,D,M,Rep,41.3636
39,D,M,Rep,17.5323
62,R,M,Rep,20.4821
51,R,M,Rep,50.3200
67,R,M,Rep,18.8696
42,R,M,Rep,32.4694
41,R,M,Rep,14.9231
54,R,M,Rep,45.2593
57,R,M,Rep,15.2963
39,D,M,Rep,34.1600
52,R,M,Rep,45.2500
36,R,F,Rep,70.8571
43,R,M,Rep,40.5849
53,R,M,Rep,209.0000
39,R,M,Rep,17.7273
41,R,M,Sen,35.6667
55,R,M,Rep,38.0000
50,R,M,Rep,63.5000
40,D,M,Rep,18.5000
55,R,M,Rep,49.3333
53,D,F,Rep,33.8205
71,I,M,Sen,131.0208
62,D,M,Sen,35.3585
65,D,M,Rep,12.0303
69,R,M,Rep,17.5000
69,D,M,Rep,21.0833
58,R,M,Rep,40.2041
78,R,M,Sen,2.0800
58,D,M,Rep,7.3542
55,R,M,Rep,96.9298
83,D,F,Rep,14.9545
47,D,M,Rep,15.1111
65,R,M,Rep,11.8571
62,D,F,Sen,16.4186
66,R,M,Sen,29.3478
68,D,F,Rep,20.4082
62,R,M,Rep,2.8605
52,D,M,Rep,14.8125
52,R,M,Rep,34.7400
44,D,F,Rep,34.1364
66,D,M,Rep,14.3030
62,D,M,Rep,15.1765
60,D,F,Rep,2.5135
42,R,M,Rep,19.3478
62,D,F,Rep,19.9388
31,R,M,Rep,35.0612
61,D,M,Rep,15.1200
66,D,F,Sen,50.2105
51,R,M,Rep,64.7500
47,R,M,Sen,47.3103
48,D,F,Rep,31.5000
47,R,M,Rep,15.8148
48,R,M,Rep,25.3103
36,R,M,Rep,25.6207
43,R,M,Rep,25.2963
51,D,M,Rep,48.6667
36,D,F,Rep,163.0000
52,R,M,Rep,37.6667
32,D,M,Rep,80.4000
65,D,M,Rep,2.2619
54,R,M,Rep,10.3889
52,R,M,Sen,30.6957
61,D,M,Rep,23.0000
51,R,M,Rep,39.0577
51,R,M,Sen,48.7857
50,R,M,Rep,22.2000
53,R,M,Rep,22.0652
66,D,F,Rep,50.5385
53,R,M,Rep,42.8824
62,D,F,Rep,6.6757
63,D,M,Rep,15.2619
56,R,M,Rep,16.6538
52,D,M,Rep,39.3333
59,R,M,Rep,26.9189
62,D,M,Sen,35.6522
64,D,M,Sen,24.7778
60,D,F,Rep,2.4242
63,D,M,Rep,28.6774
54,D,M,Rep,9.5385
35,R,M,Rep,26.5000
42,D,M,Rep,48.6667
50,D,M,Rep,15.5000
74,D,F,Rep,16.5833
67,D,M,Rep,1.0000
73,D,M,Rep,36.0000
69,R,M,Rep,3.2222
61,R,M,Sen,28.3200
74,R,M,Rep,4.0741
63,D,M,Sen,22.4615
56,R,M,Rep,11.0625
65,R,M,Rep,9.0385
63,R,M,Rep,29.2500
61,R,M,Rep,35.2222
57,D,M,Sen,34.1538
54,R,M,Rep,62.4737
58,D,M,Sen,32.9143
63,R,M,Rep,37.2917
70,D,F,Rep,35.1111
56,R,M,Rep,51.1481
50,R,F,Rep,59.0000
49,R,F,Rep,67.0000
59,R,M,Rep,57.3333
54,R,M,Rep,10.6923
63,R,M,Rep,15.3333
63,D,F,Sen,16.7500
79,R,M,Rep,11.8750
65,D,M,Rep,36.8333
37,R,M,Rep,86.0769
40,R,M,Rep,39.0000
57,R,M,Rep,2.6667
