38,62
38,352
36,201
39,1389
36,1177
38,2
34,58
35,1792
35,426
38,247
38,7716
39,13700
35,76
34,223
41,143
39,39
37,3852
40,546
37,272
38,1969
38,1781
38,443
34,698
29,95
37,125
35,154
36,116
37,3955
41,1180
38,11417
41,10741
37,352
35,2176
34,484
36,49
40,1666
35,14975
39,7752
38,1119
38,1984
37,681
40,327
38,803
36,5
39,313
38,263
36,551
37,73
37,1762
35,37
35,68
39,6961
37,0
38,140
39,420
39,887
35,183
38,860
37,436
37,456
36,139
36,296
39,468
38,257
35,329
43,518
35,693
38,196
41,113
38,8872
41,805
34,604
34,2863
36,33
34,8364
35,263
38,348
34,1422
34,1390
35,275
38,2282
38,296
40,1735
40,169
38,363
37,522
29,22141
36,1467
38,153
35,816
39,728
39,66
37,298
39,103
40,408
34,396
38,30
35,291
35,69
37,209
37,210
34,1875
38,542
36,7052
40,602
39,954
34,265
40,29
37,684
41,134
37,249
41,834
35,1058
39,2560
38,1118
38,398
37,193
40,37
37,311
38,71
41,947
37,1278
38,229
35,225
37,234
37,1549
38,187
37,4373
37,11
40,396
35,405
40,875
35,122
36,199
38,5062
36,1183
36,2109
37,1214
40,25
37,1012
39,1122
36,165
38,499
38,620
34,708
34,1230
41,167
36,100
38,144
38,2144
34,886
38,14948
34,49
37,152
39,107
40,184
35,1028
36,223
34,268
34,21
35,6006
35,3007
36,402
39,3237
38,161
36,2416
38,349
37,3531
38,370
38,68
39,35
34,226
38,61
37,378
29,37
34,367
38,1568
35,190
34,216
38,1147
36,540
39,1095
36,371
37,11
40,615
37,443
39,588
38,332
38,188
38,390
36,73
37,925
36,1384
39,2660
37,1682
38,456
37,44
35,699
37,0
37,118
36,443
37,670
35,14
37,76
36,641
35,24086
38,241
34,282
34,799
34,118
37,49
37,114
35,312
39,5254
36,4457
36,138
39,540
39,79
39,1291
39,159
39,508
38,75
35,337
37,1720
38,48
37,186
36,541
39,590
40,105
37,816
39,69
39,2330
37,23
41,802
43,220
38,1073
39,88
42,55
39,0
39,4055
35,162
35,37
38,347
36,132
35,529
39,127
40,307
39,1517
37,1035
39,122
36,115
38,481
39,4536
37,133
37,6214
35,496
36,404
29,1998
35,675
35,1212
37,227
38,3308
39,67
36,284
38,57
39,487
38,160
37,613
37,129
35,5234
39,459
38,6
35,211
38,176
36,1082
37,1442
38,138
35,48
29,93
37,651
43,7
39,405
40,448
34,320
37,3513
34,81
34,2239
37,5131
39,339
35,1387
35,11028
35,174
38,1410
38,6
38,82
35,0
40,371
41,185
40,505
38,4113
41,742
38,272
37,1495
38,315
37,129
36,1042
41,45
38,775
39,12
41,73
37,5
34,41
35,178
35,0
34,2439
37,214
41,172
36,378
35,149
34,1304
38,666
39,493
39,0
35,253
40,48
39,1648
37,2323
37,506
37,165
35,3126
34,473
36,68
37,2200
39,313
43,254
36,222
41,930
36,1291
36,1130
38,226
39,179
40,356
37,791
35,185
37,1462
38,2679
39,0
36,134
36,416
41,624
38,320
41,952
35,206
35,387
37,118
39,1
39,153
38,2878
38,937
39,983
37,3088
37,4185
38,181
41,4322
38,128
39,477
39,511
36,1319
38,1625
38,849
37,2999
41,1409
39,34
41,91
38,215
40,293
35,1
36,306
35,11999
42,1114
38,27825
38,847
39,165
38,366
34,591
38,127
35,14
37,808
38,154
37,673
34,3578
39,2340
38,96
37,393
35,34
35,765
40,704
35,758
35,217
39,156
41,418
36,139
35,750
37,681
38,591
41,5697
36,1363
38,446
38,317
41,508
39,809
37,212
35,202
37,209
36,484
29,245
35,604
36,125
34,177
37,266
39,170
36,458
40,16494
39,213
39,548
39,669
40,276
36,106
38,1199
36,1112
35,772
39,2388
36,187
37,5
38,108
37,798
38,2179
35,62
34,345
34,20
35,859
37,0
35,129
38,126
36,276
38,306
38,250
38,150
38,245
35,437
39,320
39,1261
38,6222
38,11163
41,322
41,991
37,628
38,541
37,173
34,75
39,219
34,83
39,226
34,321
38,207
36,556
37,333
41,7
