54,D,M,Rep,241
63,D,F,Rep,282
77,D,F,Rep,799
82,R,M,Rep,118
66,D,M,Sen,49
70,R,M,Rep,114
58,D,M,Rep,312
49,R,M,Rep,5254
49,R,F,Rep,4457
62,R,M,Sen,138
58,R,M,Rep,540
58,R,M,Sen,79
56,R,M,Rep,1291
66,D,F,Rep,159
50,D,M,Rep,508
69,R,M,Rep,75
57,R,M,Rep,337
53,R,M,Sen,1720
63,R,M,Rep,48
65,R,M,Rep,186
63,D,F,Rep,541
60,D,M,Rep,590
64,R,M,Rep,105
35,R,M,Rep,816
32,D,M,Rep,69
54,D,M,Rep,2330
39,D,M,Rep,23
56,D,F,Rep,802
69,I,M,Sen,220
64,R,M,Rep,1073
89,D,M,Sen,88
73,D,M,Sen,55
78,D,M,Sen,0
81,D,M,Rep,4055
73,D,M,Rep,162
65,D,F,Rep,37
75,D,F,Rep,347
57,D,F,Sen,132
66,D,F,Rep,529
66,R,M,Rep,127
64,D,M,Rep,307
48,D,M,Rep,1517
47,D,M,Rep,1035
58,D,M,Rep,122
58,R,M,Rep,115
60,D,M,Rep,481
56,R,M,Rep,4536
40,D,M,Rep,133
58,R,F,Rep,6214
45,R,M,Rep,496
45,R,M,Rep,404
41,R,M,Sen,1998
52,R,M,Rep,675
72,D,M,Rep,1212
53,D,F,Rep,227
67,D,F,Rep,3308
66,D,M,Rep,67
76,R,M,Sen,284
69,D,F,Rep,57
53,D,M,Rep,487
71,R,M,Sen,160
76,D,M,Rep,613
56,D,M,Rep,129
74,R,M,Rep,5234
59,D,M,Sen,459
76,D,F,Sen,6
67,D,M,Rep,211
67,D,M,Rep,176
58,R,M,Sen,1082
62,D,F,Sen,1442
59,D,M,Rep,138
64,R,M,Rep,48
53,D,M,Rep,93
58,D,F,Rep,651
58,D,M,Rep,7
58,R,F,Rep,405
60,R,M,Rep,448
55,R,F,Sen,320
37,R,M,Rep,3513
51,R,M,Rep,81
62,R,M,Rep,2239
43,R,F,Rep,5131
61,D,F,Rep,339
68,D,F,Rep,1387
48,R,M,Rep,11028
61,D,M,Rep,174
59,D,F,Sen,1410
44,D,M,Rep,6
56,D,M,Sen,82
56,R,M,Rep,0
60,R,M,Rep,371
66,R,M,Rep,185
57,R,M,Rep,505
45,R,M,Rep,4113
65,D,M,Sen,742
46,D,M,Rep,272
53,R,M,Rep,1495
37,D,F,Rep,315
44,R,M,Rep,129
35,R,M,Rep,1042
30,D,M,Rep,45
65,D,M,Rep,775
64,D,M,Rep,12
70,D,M,Sen,73
69,D,M,Rep,5
75,D,F,Rep,41
76,D,F,Rep,178
39,R,M,Rep,0
63,R,M,Rep,2439
41,R,F,Rep,214
61,R,M,Rep,172
54,R,M,Rep,378
71,D,F,Rep,149
50,R,M,Rep,1304
64,D,M,Rep,666
61,D,M,Rep,493
76,D,M,Rep,0
73,D,F,Rep,253
73,R,M,Rep,48
57,R,M,Sen,1648
72,D,M,Rep,2323
65,R,M,Rep,506
50,D,M,Sen,165
58,R,M,Rep,3126
64,R,M,Rep,473
59,D,M,Rep,68
47,R,M,Rep,2200
54,D,M,Rep,313
53,D,M,Rep,5050
58,D,F,Rep,254
37,D,M,Rep,222
65,R,M,Rep,930
43,R,M,Rep,1291
49,R,M,Rep,1130
50,R,M,Sen,226
54,D,M,Rep,179
50,R,M,Rep,356
64,R,M,Rep,791
54,D,M,Rep,185
54,D,M,Rep,1462
82,D,M,Rep,2679
63,D,M,Sen,0
73,D,M,Sen,134
76,R,M,Sen,416
75,D,M,Sen,624
75,R,M,Rep,320
60,R,F,Rep,952
71,D,F,Rep,206
61,R,M,Rep,387
66,D,M,Rep,118
43,R,M,Rep,1
49,R,M,Rep,153
54,R,M,Rep,2878
67,D,M,Rep,937
39,D,M,Rep,983
62,R,M,Rep,3088
51,R,M,Rep,4185
67,R,M,Rep,181
42,R,M,Rep,4322
41,R,M,Rep,128
54,R,M,Rep,477
57,R,M,Rep,511
39,D,M,Rep,1319
52,R,M,Rep,1625
36,R,F,Rep,849
43,R,M,Rep,2999
53,R,M,Rep,1409
39,R,M,Rep,34
41,R,M,Sen,91
55,R,M,Rep,215
50,R,M,Rep,293
40,D,M,Rep,1
55,R,M,Rep,306
53,D,F,Rep,11999
71,I,M,Sen,1114
62,D,M,Sen,27825
65,D,M,Rep,847
69,R,M,Rep,165
69,D,M,Rep,366
58,R,M,Rep,591
78,R,M,Sen,127
58,D,M,Rep,14
55,R,M,Rep,808
83,D,F,Rep,154
47,D,M,Rep,673
65,R,M,Rep,3578
62,D,F,Sen,2340
66,R,M,Sen,96
68,D,F,Rep,393
62,R,M,Rep,34
52,D,M,Rep,765
52,R,M,Rep,704
44,D,F,Rep,758
66,D,M,Rep,217
62,D,M,Rep,156
60,D,F,Rep,418
42,R,M,Rep,139
62,D,F,Rep,750
31,R,M,Rep,681
61,D,M,Rep,591
66,D,F,Sen,5697
51,R,M,Rep,1363
47,R,M,Sen,446
48,D,F,Rep,317
47,R,M,Rep,508
48,R,M,Rep,809
36,R,M,Rep,212
43,R,M,Rep,202
51,D,M,Rep,209
36,D,F,Rep,484
52,R,M,Rep,245
32,D,M,Rep,604
65,D,M,Rep,125
54,R,M,Rep,177
52,R,M,Sen,266
61,D,M,Rep,170
51,R,M,Rep,458
51,R,M,Sen,16494
50,R,M,Rep,213
53,R,M,Rep,548
66,D,F,Rep,669
53,R,M,Rep,276
62,D,F,Rep,106
63,D,M,Rep,1199
56,R,M,Rep,1112
52,D,M,Rep,772
59,R,M,Rep,2388
62,D,M,Sen,187
64,D,M,Sen,5
60,D,F,Rep,108
63,D,M,Rep,798
54,D,M,Rep,2179
35,R,M,Rep,62
42,D,M,Rep,345
50,D,M,Rep,20
74,D,F,Rep,859
67,D,M,Rep,0
73,D,M,Rep,129
69,R,M,Rep,126
61,R,M,Sen,276
74,R,M,Rep,306
63,D,M,Sen,250
56,R,M,Rep,150
65,R,M,Rep,245
63,R,M,Rep,437
61,R,M,Rep,320
57,D,M,Sen,1261
54,R,M,Rep,6222
58,D,M,Sen,11163
63,R,M,Rep,322
70,D,F,Rep,991
56,R,M,Rep,628
50,R,F,Rep,541
49,R,F,Rep,173
59,R,M,Rep,75
54,R,M,Rep,219
63,R,M,Rep,83
63,D,F,Sen,226
79,R,M,Rep,321
65,D,M,Rep,207
37,R,M,Rep,556
40,R,M,Rep,333
57,R,M,Rep,7
