M,4947
M,11565
M,2649
M,24929
M,2143
M,5786
M,10844
M,10357
M,3684
M,2130
M,23410
M,468004
F,25174
M,7951
F,2918
M,27829
M,18185
M,4501
M,12721
M,3583
F,8275
M,3789
F,6641
M,10778
M,582
M,1104
M,4953
M,2378
F,175742
M,7788
M,14784
M,12600
M,8079
M,9965
M,10862
M,10313
M,4055
F,16430
M,7990
F,5651
M,4611
M,3757
M,8972
F,1540
M,993
M,778
M,902
M,1437
F,706
F,1471
M,880
M,2575
M,12167
F,4922
M,14860
M,6337
M,3170
M,5096
F,2795
M,16736
M,8809
M,2177
M,62467
M,3352
M,7127
M,3882
M,2904
F,22362
F,3808
M,3694
M,5517
M,142391
F,5530
M,4469
M,8317
M,3362
M,40188
M,740
M,6667
M,2252
M,4210
M,3300
F,4482
M,6615
M,5794
M,10227
M,15006
M,5571
M,36428
M,9456
M,4266
F,5157
M,4075
M,313
M,3897
M,1437
M,643
M,7211
M,519
M,449
M,244
M,940
M,623
M,42669
M,4788
F,7224
F,7653
M,6471
M,6174
M,5159
M,25276
M,4373
M,5864
M,5252
M,3525
M,7519
M,6270
M,3457
F,677
M,758
M,784
M,605
M,1280
F,1358
M,2780
F,4445
M,1975
M,41199
F,9879
F,7949
M,260
F,1061
M,4002
M,6917
F,16245
M,17109
M,9580
M,8980
M,7194
F,9406
M,3331
M,598
F,7111
M,6450
M,2943
M,3546
M,4496
M,5245
F,676
F,1827
M,7024
M,36472
F,5102
M,67125
M,3098
M,21645
M,839
M,5737
M,10632
M,8806
M,9077
M,3449
M,6779
M,6102
M,2716
M,4289
M,2877
M,6400
M,11319
M,7184
M,3740
M,3145
F,764
M,628
M,10824
M,1789
M,5005
M,3030
M,29430
M,9580
M,8113
M,8704
M,5385
F,6785
M,8545
M,852
M,9149
F,14044
F,3268
M,3866
M,921
F,4019
M,4159
F,3258
M,5410
M,4927
M,4175
M,3822
M,2141
F,2571
M,470
M,622
M,1386
M,1182
M,458
F,1407
M,7189
M,80078
M,10098
F,6766
F,5705
M,1734
M,5723
M,7919
M,6913
M,13142
F,9397
M,5669
M,3966
M,13689
M,965
F,1040
M,4165
M,12496
M,7676
M,17001
M,14487
M,4689
F,814
M,2796
M,658
M,6059
M,3246
M,2297
M,556
F,1021
M,1742
M,8149
M,10793
M,11084
M,9647
M,6962
M,20497
F,2672
F,4637
F,7399
F,9008
M,3172
M,5735
M,6093
M,1735
M,1754
M,1048
M,688
M,11536
M,5463
F,7024
M,4868
M,6985
M,25131
M,367
M,777
F,621
F,4806
M,14193
M,1798403
F,4349
M,7177
M,13891
M,6984
M,3310
M,10106
M,24688
F,17446
M,8821
M,7807
M,9765
F,12497
M,5260
M,2372
M,6449
F,2646
M,6122
F,6641
M,3863
F,15964
M,10336
M,4333
M,8996
F,14279
F,7883
F,4421
M,34831
M,1618
F,3972
M,562
M,18173
M,5829
M,3443
M,3315
M,3294
M,4842
M,10873
M,695
M,1177
F,1082
M,806
M,1151
M,481
M,4474
M,1504
M,29000
M,779
F,9051
F,3670
M,103
M,7097
F,10298
M,2255
M,3822
F,484
M,3267
M,2644
M,8721
M,2274
F,320304
M,2697
M,28009
M,4276
M,3561
M,4604
M,18765
M,7724
M,6651
M,9022
M,3449
M,17603
F,8243
M,726
M,5724
M,3180
M,3566
M,177324
M,322
M,1593
M,634
M,333
M,7188
M,13199
M,4328
M,98852
M,6653
M,8905
M,1351
F,16022
F,1081
M,3211
M,2239
M,343185
M,3468
M,7337
M,2495
M,14189
M,7337
M,10503
M,5645
M,10014
M,2772
M,4094
M,3863
M,4066
M,4631
F,6132
M,6504
M,5718
M,2952
M,11845
M,800
M,340
M,511
M,833
F,11780
M,149654
M,52147
M,4410
M,384
M,7001
M,9741
M,8469
M,3918
M,9283
F,6089
M,5448
M,9884
F,10590
M,17196
F,10339
M,1795
M,4834
M,7287
F,3009
M,3418
M,4955
F,640
M,1494
F,8337
M,15441
M,5965
F,9854
M,6919
M,23738
F,3593
M,4495
M,4468
M,2592
M,3958
M,521
F,1919
M,523
M,1260
M,2127
M,1086
M,14098
M,2764
M,5761
M,19941
M,327
M,3258
F,4288
M,6271
F,2467
M,4947
M,3436
M,964
M,7047
M,20257
M,8888
F,2482
M,2476
M,11979
M,343
M,518
M,276
F,16922
M,1629
M,1470
M,1787
M,5674
M,2883
M,15364
M,7447
M,1958
M,3903
M,5037
M,9581
M,10510
M,38491
M,2725
F,3978
M,4693
F,1405
F,625
M,377
M,337
M,162
F,15942
M,5469
M,4410
M,4419
M,4085
M,519
