0.1002,62
0.0955,352
0.1048,201
0.0985,1389
0.0922,1177
0.1002,2
0.1023,58
0.1053,1792
0.1001,426
0.0937,247
0.0983,7716
0.0953,13700
0.1053,76
0.1023,223
0.0925,143
0.0953,39
0.0985,3852
0.0993,546
0.0974,272
0.1024,1969
0.0955,1781
0.1002,443
0.1023,698
0.1151,95
0.0985,125
0.1001,154
0.1048,116
0.0948,3955
0.0925,1180
0.1005,11417
0.0925,10741
0.0993,352
0.1001,2176
0.1056,484
0.0970,49
0.0993,1666
0.1053,14975
0.0985,7752
0.0955,1119
0.1002,1984
0.1002,681
0.0915,327
0.0937,803
0.0990,5
0.0985,313
0.0952,263
0.1016,551
0.1002,73
0.0971,1762
0.1053,37
0.1053,68
0.0985,6961
0.0967,0
0.0965,140
0.1013,420
0.0953,887
0.1001,183
0.1029,860
0.1002,436
0.0985,456
0.1016,139
0.1028,296
0.0985,468
0.0955,257
0.0982,329
0.0873,518
0.1053,693
0.1024,196
0.0925,113
0.1002,8872
0.0912,805
0.1023,604
0.1023,2863
0.1016,33
0.1023,8364
0.1053,263
0.0983,348
0.1023,1422
0.1023,1390
0.1053,275
0.1024,2282
0.0955,296
0.0915,1735
0.0993,169
0.0955,363
0.1002,522
0.1151,22141
0.0970,1467
0.1002,153
0.1053,816
0.1013,728
0.1140,66
0.0974,298
0.1013,103
0.0993,408
0.1023,396
0.1024,30
0.1001,291
0.1053,69
0.0974,209
0.1204,210
0.1023,1875
0.0937,542
0.0970,7052
0.0915,602
0.0985,954
0.1023,265
0.0993,29
0.0971,684
0.0925,134
0.1002,249
0.0925,834
0.1053,1058
0.0965,2560
0.1029,1118
0.0955,398
0.0967,193
0.0961,37
0.0971,311
0.0965,71
0.0925,947
0.0971,1278
0.1024,229
0.1053,225
0.0993,234
0.0948,1549
0.0965,187
0.0985,4373
0.0971,11
0.0915,396
0.1053,405
0.0993,875
0.1053,122
0.0990,199
0.1002,5062
0.0990,1183
0.1002,2109
0.0985,1214
0.0993,25
0.0971,1012
0.0953,1122
0.1048,165
0.0955,499
0.0955,620
0.1023,708
0.1023,1230
0.0925,167
0.1002,100
0.1002,144
0.1029,2144
0.1023,886
0.1005,14948
0.1023,49
0.0971,152
0.0872,107
0.0993,184
0.1001,1028
0.0990,223
0.1023,268
0.1023,21
0.1053,6006
0.1001,3007
0.0970,402
0.0953,3237
0.1024,161
0.0990,2416
0.1029,349
0.0974,3531
0.1002,370
0.1024,68
0.0956,35
0.1023,226
0.1005,61
0.0967,378
0.1151,37
0.1023,367
0.0965,1568
0.1053,190
0.1023,216
0.1024,1147
0.0922,540
0.0956,1095
0.1028,371
0.0991,11
0.0915,615
0.0985,443
0.0956,588
0.1024,332
0.0965,188
0.0983,390
0.0922,73
0.0967,925
0.1009,1384
0.0985,2660
0.0971,1682
0.1002,456
0.1204,44
0.1053,699
0.0967,0
0.0985,118
0.0922,443
0.0985,670
0.1053,14
0.1204,76
0.1016,641
0.1053,24086
0.1024,241
0.1023,282
0.1023,799
0.1023,118
0.1007,49
0.0985,114
0.1001,312
0.0953,5254
0.1009,4457
0.1002,138
0.0953,540
0.0965,79
0.0953,1291
0.0953,159
0.0965,508
0.1024,75
0.1001,337
0.0971,1720
0.1005,48
0.0948,186
0.0990,541
0.1035,590
0.0993,105
0.0971,816
0.1035,69
0.0985,2330
0.0967,23
0.0935,802
0.0873,220
0.1005,1073
0.0872,88
0.1038,55
0.0985,0
0.0985,4055
0.1001,162
0.1053,37
0.1024,347
0.1048,132
0.1053,529
0.0872,127
0.0915,307
0.1140,1517
0.0967,1035
0.1035,122
0.0970,115
0.1005,481
0.0953,4536
0.0991,133
0.0993,6214
0.0982,496
0.1016,404
0.1151,1998
0.1053,675
0.1053,1212
0.0991,227
0.1024,3308
0.1035,67
0.0990,284
0.1024,57
0.1035,487
0.0952,160
0.0967,613
0.0985,129
0.1053,5234
0.0872,459
0.0965,6
0.1053,211
0.1002,176
0.1009,1082
0.0967,1442
0.1024,138
0.1053,48
0.1151,93
0.0948,651
0.0873,7
0.0985,405
0.0993,448
0.1056,320
0.0985,3513
0.1023,81
0.1023,2239
0.0967,5131
0.0965,339
0.1053,1387
0.1053,11028
0.1053,174
0.0983,1410
0.1024,6
0.0937,82
0.1053,0
0.0993,371
0.0912,185
0.0993,505
0.1029,4113
0.0912,742
0.1024,272
0.0985,1495
0.1024,315
0.1002,129
0.1016,1042
0.0925,45
0.1024,775
0.1035,12
0.0925,73
0.0948,5
0.1445,41
0.1053,178
0.1053,0
0.1023,2439
0.1007,214
0.0925,172
0.1028,378
0.1053,149
0.1023,1304
0.1024,666
0.0872,493
0.0872,0
0.1053,253
0.0993,48
0.0953,1648
0.0985,2323
0.0991,506
0.0974,165
0.1001,3126
0.1023,473
0.0970,68
0.0948,2200
0.0985,313
0.0873,254
0.0970,222
0.0925,930
0.1028,1291
0.1009,1130
0.0952,226
0.0872,179
0.0993,356
0.0985,791
0.1053,185
0.0971,1462
0.1024,2679
0.1140,0
0.0922,134
0.1009,416
0.0912,624
0.0952,320
0.0925,952
0.1053,206
0.1053,387
0.0971,118
0.0965,1
0.0985,153
0.1002,2878
0.0965,937
0.0953,983
0.0967,3088
0.0971,4185
0.0955,181
0.0925,4322
0.1024,128
0.0953,477
0.0965,511
0.1048,1319
0.1002,1625
0.1002,849
0.1002,2999
0.0925,1409
0.0872,34
0.0925,91
0.1029,215
0.0993,293
0.1053,1
0.0990,306
0.1053,11999
0.1038,1114
0.1024,27825
0.1002,847
0.0965,165
0.1024,366
0.1023,591
0.1002,127
0.1053,14
0.0971,808
0.1024,154
0.0967,673
0.1023,3578
0.0985,2340
0.1002,96
0.0971,393
0.0982,34
0.1053,765
0.0993,704
0.1053,758
0.1001,217
0.0872,156
0.0935,418
0.1002,139
0.1053,750
0.0971,681
0.0937,591
0.0935,5697
0.0990,1363
0.1029,446
0.1002,317
0.0925,508
0.0953,809
0.1002,212
0.1001,202
0.0971,209
0.0990,484
0.1151,245
0.1053,604
0.1028,125
0.1023,177
0.1007,266
0.1035,170
0.1002,458
0.0993,16494
0.0953,213
0.0953,548
0.1035,669
0.0993,276
0.0922,106
0.1024,1199
0.0970,1112
0.1053,772
0.0985,2388
0.0970,187
0.0991,5
0.1024,108
0.1002,798
0.0965,2179
0.1053,62
0.1023,345
0.1023,20
0.1053,859
0.0985,0
0.1053,129
0.0952,126
0.1028,276
0.1002,306
0.0937,250
0.0937,150
0.1029,245
0.1001,437
0.0985,320
0.1140,1261
0.1002,6222
0.1002,11163
0.0925,322
0.0925,991
0.0974,628
0.0983,541
0.1002,173
0.1023,75
0.0953,219
0.1023,83
0.1035,226
0.1056,321
0.0952,207
0.1009,556
0.1002,333
0.0925,7
