47,R,M,Rep,0.0010
72,R,M,Sen,0.0018
66,R,M,Rep,0.0006
32,R,M,Rep,0.0025
54,R,M,Rep,0.0008
65,R,M,Rep,0.0012
63,R,M,Rep,0.0004
55,D,M,Rep,0.0003
66,D,M,Rep,0.0004
64,D,M,Rep,0.0005
63,R,M,Sen,0.0039
63,R,M,Rep,0.0405
72,D,F,Sen,0.0007
57,R,M,Rep,0.0003
66,D,F,Rep,0.0002
60,D,M,Sen,0.0024
57,R,M,Sen,0.0019
68,D,M,Rep,0.0004
62,R,M,Sen,0.0043
62,D,M,Rep,0.0002
60,R,F,Rep,0.0013
53,R,M,Rep,0.0008
62,R,M,Rep,0.0004
61,R,M,Rep,0.0002
65,D,M,Rep,0.0001
57,D,M,Rep,0.0005
57,R,M,Rep,0.0005
57,R,F,Rep,0.0327
50,R,M,Rep,0.0004
55,D,M,Rep,0.0048
61,R,M,Rep,0.0007
60,R,M,Sen,0.0140
66,R,M,Rep,0.0010
51,D,M,Sen,0.0148
48,D,M,Sen,0.0020
57,R,M,Rep,0.0003
59,D,F,Rep,0.0004
60,R,M,Rep,0.0008
62,R,F,Rep,0.0009
58,R,M,Rep,0.0010
50,R,M,Rep,0.0006
67,D,M,Sen,0.0025
58,D,F,Rep,0.0004
67,D,M,Rep,0.0002
61,R,M,Rep,0.0001
39,R,M,Rep,0.0002
37,R,M,Rep,0.0004
52,R,F,Rep,0.0001
51,D,F,Rep,0.0001
48,D,M,Rep,0.0000
59,R,M,Rep,0.0001
59,R,M,Rep,0.0012
54,D,F,Sen,0.0007
69,D,M,Sen,0.0025
66,D,M,Sen,0.0069
60,R,M,Rep,0.0003
69,R,M,Sen,0.0005
72,D,M,Rep,0.0035
69,R,M,Sen,0.0013
82,R,M,Rep,0.0002
65,R,M,Sen,0.0164
75,R,M,Sen,0.0011
83,D,M,Rep,0.0007
58,D,M,Rep,0.0006
61,R,M,Sen,0.0018
60,R,F,Sen,0.0168
75,D,F,Rep,0.0001
51,D,M,Rep,0.0002
68,R,M,Rep,0.0003
49,R,M,Rep,0.0174
59,R,F,Rep,0.0030
56,R,M,Rep,0.0002
71,R,M,Rep,0.0003
63,R,M,Rep,0.0009
61,R,M,Sen,0.0015
60,D,M,Rep,0.0000
68,D,M,Rep,0.0011
64,R,M,Rep,0.0001
57,D,M,Rep,0.0002
57,R,M,Rep,0.0001
48,D,F,Rep,0.0002
63,D,M,Rep,0.0010
60,D,M,Rep,0.0016
52,D,M,Sen,0.0008
60,R,M,Sen,0.0023
38,D,M,Rep,0.0009
46,R,M,Rep,0.0128
58,R,M,Rep,0.0018
63,D,M,Rep,0.0005
59,D,F,Rep,0.0001
56,D,M,Rep,0.0044
51,D,M,Rep,0.0003
47,R,M,Rep,0.0013
49,D,M,Sen,0.0016
51,D,M,Rep,0.0001
38,D,M,Rep,0.0003
62,R,M,Rep,0.0000
46,R,M,Rep,0.0000
70,R,M,Rep,0.0000
35,R,M,Rep,0.0003
52,R,M,Rep,0.0009
42,R,M,Sen,0.0016
65,D,M,Rep,0.0012
55,D,F,Rep,0.0014
70,D,F,Rep,0.0021
86,D,M,Rep,0.0007
66,D,M,Rep,0.0002
59,D,M,Rep,0.0004
68,D,M,Sen,0.0020
51,R,M,Rep,0.0002
57,D,M,Sen,0.0009
46,D,M,Rep,0.0003
45,R,M,Rep,0.0001
41,R,M,Rep,0.0013
47,R,M,Rep,0.0013
49,R,M,Rep,0.0005
51,D,F,Rep,0.0001
50,R,M,Rep,0.0008
43,R,M,Rep,0.0001
49,D,M,Rep,0.0001
34,R,M,Rep,0.0001
45,D,F,Rep,0.0001
66,D,M,Rep,0.0001
70,D,F,Rep,0.0001
69,R,M,Sen,0.0034
49,D,M,Rep,0.0077
54,D,F,Rep,0.0017
49,R,F,Rep,0.0008
63,D,M,Rep,0.0000
53,D,F,Rep,0.0003
71,D,M,Rep,0.0001
56,D,M,Rep,0.0005
79,D,F,Sen,0.0004
50,R,M,Sen,0.0026
61,R,M,Rep,0.0012
55,R,M,Rep,0.0014
52,R,M,Rep,0.0039
69,R,F,Rep,0.0010
49,R,M,Rep,0.0003
57,D,M,Rep,0.0000
60,D,F,Rep,0.0006
61,R,M,Rep,0.0014
40,R,M,Rep,0.0005
50,R,M,Rep,0.0005
50,R,M,Rep,0.0002
59,R,M,Rep,0.0002
64,D,F,Rep,0.0000
62,R,F,Sen,0.0010
60,R,M,Rep,0.0009
57,R,M,Sen,0.0077
70,R,F,Rep,0.0002
79,R,M,Sen,0.0218
65,D,M,Rep,0.0001
59,D,M,Rep,0.0017
53,R,M,Rep,0.0001
58,R,M,Rep,0.0004
70,R,M,Rep,0.0011
65,D,M,Rep,0.0013
59,R,M,Rep,0.0003
65,D,M,Rep,0.0001
68,D,M,Rep,0.0002
43,R,M,Rep,0.0006
38,R,M,Rep,0.0005
58,R,M,Rep,0.0004
48,R,M,Rep,0.0001
54,R,M,Rep,0.0010
48,R,M,Rep,0.0024
44,R,M,Rep,0.0024
55,R,M,Rep,0.0005
43,R,M,Rep,0.0002
31,D,F,Rep,0.0005
51,D,M,Rep,0.0000
73,D,M,Sen,0.0035
72,R,M,Rep,0.0003
79,R,M,Sen,0.0018
72,D,M,Rep,0.0001
73,D,M,Rep,0.0050
71,D,M,Rep,0.0003
55,R,M,Rep,0.0003
53,D,M,Rep,0.0004
