4947
2649
2143
5786
2130
12721
3789
582
2378
14784
8079
10862
4611
8972
1540
902
1437
6337
16736
62467
3352
2904
22362
5530
3362
5794
36428
4075
313
3897
1437
940
623
4788
7653
6270
758
1975
1061
7194
6450
1827
36472
67125
11319
7184
764
10824
5005
5385
6785
8545
852
9149
3268
4159
5410
2141
1386
1407
7189
5723
9397
5669
14487
1021
1742
8149
11084
7399
5735
6093
688
5463
7024
4868
6985
25131
621
13891
9765
6449
6122
15964
18173
3315
4842
10873
1151
9051
10298
3822
3561
4604
8243
3180
3566
177324
4328
98852
6653
8905
1351
7337
4066
6132
800
149654
8469
17196
1795
640
1494
5965
9854
23738
3593
523
2127
14098
5761
2467
8888
1787
5674
15364
7447
1958
9581
4693
5469
4410
4419
