83.1,4.7,5.2,4.0,2.4,41199
54.7,8.2,29.4,5.5,2.9,9879
65.3,8.4,21.5,2.2,2.2,7949
63.7,15.8,14.5,4.6,2.3,260
71.2,13.4,10.1,3.8,2.6,1061
40.1,37.6,6.2,13.0,4.9,4002
79.5,5.7,10.8,2.7,1.9,6917
40.1,37.6,6.2,13.0,4.9,16245
57.8,29.6,4.1,2.8,3.4,17109
64.8,7.9,19.4,5.5,2.9,9580
57.8,29.6,4.1,2.8,3.4,8980
82.1,9.2,4.5,1.8,2.2,7194
65.3,8.4,21.5,2.2,2.2,9406
79.5,5.7,10.8,2.7,1.9,3331
63.7,15.8,14.5,4.6,2.3,598
81.1,3.1,12.2,1.7,2.1,7111
60.3,4.2,32.0,1.5,1.6,6450
75.6,4.6,16.7,1.4,1.7,2943
75.6,4.6,16.7,1.4,1.7,3546
45.3,37.6,11.8,3.8,2.7,4496
45.3,37.6,11.8,3.8,2.7,5245
57.9,22.5,16.0,2.4,2.5,676
82.1,9.2,4.5,1.8,2.2,1827
64.8,7.9,19.4,5.5,2.9,7024
64.1,5.1,27.9,1.3,1.7,36472
45.3,37.6,11.8,3.8,2.7,5102
88.7,5.0,2.9,1.7,1.8,67125
45.3,37.6,11.8,3.8,2.7,3098
63.7,15.8,14.5,4.6,2.3,21645
59.3,17.7,13.7,8.3,2.7,839
79.5,5.7,10.8,2.7,1.9,5737
55.9,8.8,30.5,3.2,2.1,10632
57.8,29.6,4.1,2.8,3.4,8806
45.3,37.6,11.8,3.8,2.7,9077
45.3,37.6,11.8,3.8,2.7,3449
40.1,37.6,6.2,13.0,4.9,6779
55.9,8.8,30.5,3.2,2.1,6102
70.0,20.7,4.0,2.8,3.4,2716
81.1,3.1,12.2,1.7,2.1,4289
58.3,17.6,15.9,7.3,3.0,2877
57.8,29.6,4.1,2.8,3.4,6400
64.1,5.1,27.9,1.3,1.7,11319
74.5,6.4,15.4,1.2,2.0,7184
64.8,7.9,19.4,5.5,2.9,3740
58.3,17.6,15.9,7.3,3.0,3145
22.7,8.9,1.6,38.6,23.6,764
45.3,37.6,11.8,3.8,2.7,628
88.7,5.0,2.9,1.7,1.8,10824
72.5,11.2,3.6,7.2,4.7,1789
80.4,13.0,1.1,2.0,2.7,5005
45.3,37.6,11.8,3.8,2.7,3030
54.7,8.2,29.4,5.5,2.9,29430
40.1,37.6,6.2,13.0,4.9,9580
45.3,37.6,11.8,3.8,2.7,8113
58.3,17.6,15.9,7.3,3.0,8704
54.1,26.5,8.1,7.2,4.7,5385
22.7,8.9,1.6,38.6,23.6,6785
58.0,2.7,37.0,0.9,1.1,8545
40.5,46.3,2.1,1.4,3.7,852
71.2,13.4,10.1,3.8,2.6,9149
65.3,8.4,21.5,2.2,2.2,14044
22.7,8.9,1.6,38.6,23.6,3268
58.3,17.6,15.9,7.3,3.0,3866
54.7,8.2,29.4,5.5,2.9,921
81.0,3.5,11.6,1.6,2.1,4019
54.1,26.5,8.1,7.2,4.7,4159
72.5,11.2,3.6,7.2,4.7,3258
78.2,10.5,5.9,2.4,3.0,5410
76.6,4.4,14.2,2.4,2.3,4927
63.7,15.8,14.5,4.6,2.3,4175
64.8,7.9,19.4,5.5,2.9,3822
88.9,2.0,1.2,1.0,1.8,2141
40.1,37.6,6.2,13.0,4.9,2571
72.5,11.2,3.6,7.2,4.7,470
65.3,8.4,21.5,2.2,2.2,622
54.1,26.5,8.1,7.2,4.7,1386
65.3,8.4,21.5,2.2,2.2,1182
40.1,37.6,6.2,13.0,4.9,458
88.9,2.0,1.2,1.0,1.8,1407
68.7,8.9,7.4,1.7,5.9,7189
40.1,37.6,6.2,13.0,4.9,80078
58.3,17.6,15.9,7.3,3.0,10098
45.3,37.6,11.8,3.8,2.7,6766
45.3,37.6,11.8,3.8,2.7,5705
45.3,37.6,11.8,3.8,2.7,1734
84.7,2.7,1.3,0.9,2.1,5723
65.3,8.4,21.5,2.2,2.2,7919
55.9,8.8,30.5,3.2,2.1,6913
81.1,3.1,12.2,1.7,2.1,13142
78.2,10.5,5.9,2.4,3.0,9397
82.1,9.2,4.5,1.8,2.2,5669
81.1,3.1,12.2,1.7,2.1,3966
83.3,5.9,6.3,2.3,1.8,13689
81.1,3.1,12.2,1.7,2.1,965
81.1,3.1,12.2,1.7,2.1,1040
83.3,5.9,6.3,2.3,1.8,4165
58.3,17.6,15.9,7.3,3.0,12496
55.9,8.8,30.5,3.2,2.1,7676
63.7,15.8,14.5,4.6,2.3,17001
88.7,5.0,2.9,1.7,1.8,14487
83.1,4.7,5.2,4.0,2.4,4689
57.8,29.6,4.1,2.8,3.4,814
76.1,9.6,6.6,5.3,2.6,2796
79.5,5.7,10.8,2.7,1.9,658
63.7,15.8,14.5,4.6,2.3,6059
76.1,9.6,6.6,5.3,2.6,3246
76.6,4.4,14.2,2.4,2.3,2297
72.5,11.2,3.6,7.2,4.7,556
92.3,2.8,1.1,2.2,1.6,1021
94.4,1.3,1.2,1.0,1.6,1742
88.7,5.0,2.9,1.7,1.8,8149
59.3,17.7,13.7,8.3,2.7,10793
94.3,1.5,1.0,1.3,1.7,11084
76.6,4.4,14.2,2.4,2.3,9647
76.6,4.4,14.2,2.4,2.3,6962
55.9,8.8,30.5,3.2,2.1,20497
40.1,37.6,6.2,13.0,4.9,2672
58.3,17.6,15.9,7.3,3.0,4637
60.3,4.2,32.0,1.5,1.6,7399
40.1,37.6,6.2,13.0,4.9,9008
59.3,17.7,13.7,8.3,2.7,3172
71.2,13.4,10.1,3.8,2.6,5735
76.4,12.4,5.7,2.9,3.3,6093
72.5,11.2,3.6,7.2,4.7,1735
76.1,9.6,6.6,5.3,2.6,1754
70.0,20.7,4.0,2.8,3.4,1048
88.7,5.0,2.9,1.7,1.8,688
81.1,3.1,12.2,1.7,2.1,11536
40.5,46.3,2.1,1.4,3.7,5463
85.9,8.9,0.8,0.8,2.2,7024
84.0,11.2,0.6,1.2,2.5,4868
68.7,8.9,7.4,1.7,5.9,6985
80.4,13.0,1.1,2.0,2.7,25131
40.1,37.6,6.2,13.0,4.9,367
40.1,37.6,6.2,13.0,4.9,777
40.5,46.3,2.1,1.4,3.7,621
58.3,17.6,15.9,7.3,3.0,4806
76.1,9.6,6.6,5.3,2.6,14193
58.3,17.6,15.9,7.3,3.0,4349
76.1,9.6,6.6,5.3,2.6,7177
86.3,3.1,7.8,1.1,1.7,13891
72.5,11.2,3.6,7.2,4.7,6984
65.3,8.4,21.5,2.2,2.2,3310
40.1,37.6,6.2,13.0,4.9,10106
59.3,17.7,13.7,8.3,2.7,24688
54.7,8.2,29.4,5.5,2.9,17446
40.1,37.6,6.2,13.0,4.9,8821
64.8,7.9,19.4,5.5,2.9,7807
78.2,10.5,5.9,2.4,3.0,9765
72.5,11.2,3.6,7.2,4.7,12497
58.3,17.6,15.9,7.3,3.0,5260
40.1,37.6,6.2,13.0,4.9,2372
80.4,13.0,1.1,2.0,2.7,6449
83.1,4.7,5.2,4.0,2.4,2646
94.4,1.3,1.2,1.0,1.6,6122
76.6,4.4,14.2,2.4,2.3,6641
79.5,5.7,10.8,2.7,1.9,3863
64.1,5.5,3.3,5.4,7.3,15964
65.3,8.4,21.5,2.2,2.2,10336
45.3,37.6,11.8,3.8,2.7,4333
45.3,37.6,11.8,3.8,2.7,8996
72.5,11.2,3.6,7.2,4.7,14279
83.3,5.9,6.3,2.3,1.8,7883
40.1,37.6,6.2,13.0,4.9,4421
40.1,37.6,6.2,13.0,4.9,34831
40.1,37.6,6.2,13.0,4.9,1618
81.0,3.5,11.6,1.6,2.1,3972
58.3,17.6,15.9,7.3,3.0,562
78.5,11.7,1.8,3.7,3.8,18173
