83.3,5.9,6.3,2.3,1.8,0.0007
58.3,17.6,15.9,7.3,3.0,0.0006
55.9,8.8,30.5,3.2,2.1,0.0008
63.7,15.8,14.5,4.6,2.3,0.0013
88.7,5.0,2.9,1.7,1.8,0.0045
83.1,4.7,5.2,4.0,2.4,0.0009
57.8,29.6,4.1,2.8,3.4,0.0001
76.1,9.6,6.6,5.3,2.6,0.0004
79.5,5.7,10.8,2.7,1.9,0.0001
63.7,15.8,14.5,4.6,2.3,0.0005
76.1,9.6,6.6,5.3,2.6,0.0005
76.6,4.4,14.2,2.4,2.3,0.0002
72.5,11.2,3.6,7.2,4.7,0.0001
92.3,2.8,1.1,2.2,1.6,0.0008
94.4,1.3,1.2,1.0,1.6,0.0012
88.7,5.0,2.9,1.7,1.8,0.0025
59.3,17.7,13.7,8.3,2.7,0.0012
94.3,1.5,1.0,1.3,1.7,0.0162
76.6,4.4,14.2,2.4,2.3,0.0010
76.6,4.4,14.2,2.4,2.3,0.0007
55.9,8.8,30.5,3.2,2.1,0.0021
40.1,37.6,6.2,13.0,4.9,0.0001
58.3,17.6,15.9,7.3,3.0,0.0002
60.3,4.2,32.0,1.5,1.6,0.0016
40.1,37.6,6.2,13.0,4.9,0.0002
59.3,17.7,13.7,8.3,2.7,0.0004
71.2,13.4,10.1,3.8,2.6,0.0016
76.4,12.4,5.7,2.9,3.3,0.0057
72.5,11.2,3.6,7.2,4.7,0.0003
76.1,9.6,6.6,5.3,2.6,0.0003
70.0,20.7,4.0,2.8,3.4,0.0002
88.7,5.0,2.9,1.7,1.8,0.0002
81.1,3.1,12.2,1.7,2.1,0.0010
40.5,46.3,2.1,1.4,3.7,0.0026
85.9,8.9,0.8,0.8,2.2,0.0117
84.0,11.2,0.6,1.2,2.5,0.0030
68.7,8.9,7.4,1.7,5.9,0.0018
80.4,13.0,1.1,2.0,2.7,0.0088
40.1,37.6,6.2,13.0,4.9,0.0000
40.1,37.6,6.2,13.0,4.9,0.0000
40.5,46.3,2.1,1.4,3.7,0.0003
58.3,17.6,15.9,7.3,3.0,0.0002
76.1,9.6,6.6,5.3,2.6,0.0021
57.8,29.6,4.1,2.8,3.4,0.2687
58.3,17.6,15.9,7.3,3.0,0.0002
76.1,9.6,6.6,5.3,2.6,0.0011
86.3,3.1,7.8,1.1,1.7,0.0032
72.5,11.2,3.6,7.2,4.7,0.0010
65.3,8.4,21.5,2.2,2.2,0.0003
40.1,37.6,6.2,13.0,4.9,0.0003
59.3,17.7,13.7,8.3,2.7,0.0028
54.7,8.2,29.4,5.5,2.9,0.0030
40.1,37.6,6.2,13.0,4.9,0.0002
64.8,7.9,19.4,5.5,2.9,0.0010
78.2,10.5,5.9,2.4,3.0,0.0033
72.5,11.2,3.6,7.2,4.7,0.0018
58.3,17.6,15.9,7.3,3.0,0.0003
40.1,37.6,6.2,13.0,4.9,0.0001
80.4,13.0,1.1,2.0,2.7,0.0023
83.1,4.7,5.2,4.0,2.4,0.0005
94.4,1.3,1.2,1.0,1.6,0.0044
76.6,4.4,14.2,2.4,2.3,0.0007
79.5,5.7,10.8,2.7,1.9,0.0003
64.1,5.5,3.3,5.4,7.3,0.0216
65.3,8.4,21.5,2.2,2.2,0.0011
45.3,37.6,11.8,3.8,2.7,0.0002
45.3,37.6,11.8,3.8,2.7,0.0003
72.5,11.2,3.6,7.2,4.7,0.0021
83.3,5.9,6.3,2.3,1.8,0.0014
40.1,37.6,6.2,13.0,4.9,0.0001
40.1,37.6,6.2,13.0,4.9,0.0009
40.1,37.6,6.2,13.0,4.9,0.0000
81.0,3.5,11.6,1.6,2.1,0.0007
58.3,17.6,15.9,7.3,3.0,0.0000
78.5,11.7,1.8,3.7,3.8,0.0047
40.1,37.6,6.2,13.0,4.9,0.0002
79.5,5.7,10.8,2.7,1.9,0.0003
93.2,1.2,3.4,0.7,1.5,0.0018
79.5,5.7,10.8,2.7,1.9,0.0003
64.1,5.1,27.9,1.3,1.7,0.0010
93.2,1.2,3.4,0.7,1.5,0.0058
58.3,17.6,15.9,7.3,3.0,0.0000
65.3,8.4,21.5,2.2,2.2,0.0001
58.3,17.6,15.9,7.3,3.0,0.0001
81.5,6.0,9.1,1.6,2.0,0.0001
68.7,8.9,7.4,1.7,5.9,0.0003
57.9,22.5,16.0,2.4,2.5,0.0000
58.3,17.6,15.9,7.3,3.0,0.0002
76.1,9.6,6.6,5.3,2.6,0.0002
57.9,22.5,16.0,2.4,2.5,0.0015
83.1,4.7,5.2,4.0,2.4,0.0001
40.1,37.6,6.2,13.0,4.9,0.0001
40.1,37.6,6.2,13.0,4.9,0.0000
45.3,37.6,11.8,3.8,2.7,0.0003
84.7,2.7,1.3,0.9,2.1,0.0114
57.9,22.5,16.0,2.4,2.5,0.0001
58.0,2.7,37.0,0.9,1.1,0.0013
40.1,37.6,6.2,13.0,4.9,0.0000
45.3,37.6,11.8,3.8,2.7,0.0001
58.3,17.6,15.9,7.3,3.0,0.0001
59.3,17.7,13.7,8.3,2.7,0.0010
59.3,17.7,13.7,8.3,2.7,0.0003
40.1,37.6,6.2,13.0,4.9,0.0084
79.5,5.7,10.8,2.7,1.9,0.0002
81.1,3.1,12.2,1.7,2.1,0.0024
65.3,8.4,21.5,2.2,2.2,0.0004
40.5,46.3,2.1,1.4,3.7,0.0017
74.5,6.4,15.4,1.2,2.0,0.0016
55.9,8.8,30.5,3.2,2.1,0.0019
45.3,37.6,11.8,3.8,2.7,0.0003
70.0,20.7,4.0,2.8,3.4,0.0013
83.1,4.7,5.2,4.0,2.4,0.0017
76.6,4.4,14.2,2.4,2.3,0.0003
94.4,1.3,1.2,1.0,1.6,0.0059
70.0,20.7,4.0,2.8,3.4,0.0001
57.9,22.5,16.0,2.4,2.5,0.0003
58.0,2.7,37.0,0.9,1.1,0.0011
78.2,10.5,5.9,2.4,3.0,0.0012
86.3,3.1,7.8,1.1,1.7,0.0406
59.3,17.7,13.7,8.3,2.7,0.0000
79.5,5.7,10.8,2.7,1.9,0.0001
65.3,8.4,21.5,2.2,2.2,0.0001
40.1,37.6,6.2,13.0,4.9,0.0000
63.7,15.8,14.5,4.6,2.3,0.0006
58.3,17.6,15.9,7.3,3.0,0.0007
76.4,12.4,5.7,2.9,3.3,0.0041
54.1,26.5,8.1,7.2,4.7,0.0363
78.2,10.5,5.9,2.4,3.0,0.0022
93.2,1.2,3.4,0.7,1.5,0.0047
86.3,3.1,7.8,1.1,1.7,0.0003
57.9,22.5,16.0,2.4,2.5,0.0008
40.1,37.6,6.2,13.0,4.9,0.0000
40.1,37.6,6.2,13.0,4.9,0.0001
63.7,15.8,14.5,4.6,2.3,0.0002
83.3,5.9,6.3,2.3,1.8,0.0599
76.6,4.4,14.2,2.4,2.3,0.0004
67.0,3.9,26.2,1.1,1.5,0.0015
54.7,8.2,29.4,5.5,2.9,0.0004
81.1,3.1,12.2,1.7,2.1,0.0012
72.5,11.2,3.6,7.2,4.7,0.0011
63.7,15.8,14.5,4.6,2.3,0.0008
75.6,4.6,16.7,1.4,1.7,0.0009
57.9,22.5,16.0,2.4,2.5,0.0005
58.3,17.6,15.9,7.3,3.0,0.0001
81.1,3.1,12.2,1.7,2.1,0.0003
83.3,5.9,6.3,2.3,1.8,0.0007
60.3,4.2,32.0,1.5,1.6,0.0009
64.8,7.9,19.4,5.5,2.9,0.0006
67.0,3.9,26.2,1.1,1.5,0.0013
81.5,6.0,9.1,1.6,2.0,0.0010
57.9,22.5,16.0,2.4,2.5,0.0003
59.3,17.7,13.7,8.3,2.7,0.0003
57.9,22.5,16.0,2.4,2.5,0.0006
64.1,5.1,27.9,1.3,1.7,0.0002
79.5,5.7,10.8,2.7,1.9,0.0000
40.1,37.6,6.2,13.0,4.9,0.0000
57.8,29.6,4.1,2.8,3.4,0.0001
40.1,37.6,6.2,13.0,4.9,0.0003
94.3,1.5,1.0,1.3,1.7,0.2182
58.3,17.6,15.9,7.3,3.0,0.0027
64.8,7.9,19.4,5.5,2.9,0.0005
83.3,5.9,6.3,2.3,1.8,0.0001
58.3,17.6,15.9,7.3,3.0,0.0004
45.3,37.6,11.8,3.8,2.7,0.0004
67.0,3.9,26.2,1.1,1.5,0.0018
40.1,37.6,6.2,13.0,4.9,0.0001
63.7,15.8,14.5,4.6,2.3,0.0007
58.3,17.6,15.9,7.3,3.0,0.0003
72.5,11.2,3.6,7.2,4.7,0.0008
45.3,37.6,11.8,3.8,2.7,0.0004
76.6,4.4,14.2,2.4,2.3,0.0011
67.0,3.9,26.2,1.1,1.5,0.0036
63.7,15.8,14.5,4.6,2.3,0.0008
84.0,11.2,0.6,1.2,2.5,0.0011
40.1,37.6,6.2,13.0,4.9,0.0001
79.5,5.7,10.8,2.7,1.9,0.0006
40.1,37.6,6.2,13.0,4.9,0.0001
55.9,8.8,30.5,3.2,2.1,0.0003
59.3,17.7,13.7,8.3,2.7,0.0006
92.3,2.8,1.1,2.2,1.6,0.0005
82.1,9.2,4.5,1.8,2.2,0.0008
40.1,37.6,6.2,13.0,4.9,0.0002
63.7,15.8,14.5,4.6,2.3,0.0012
78.5,11.7,1.8,3.7,3.8,0.0015
92.3,2.8,1.1,2.2,1.6,0.0075
57.8,29.6,4.1,2.8,3.4,0.0010
64.1,5.1,27.9,1.3,1.7,0.0049
67.0,3.9,26.2,1.1,1.5,0.0007
57.9,22.5,16.0,2.4,2.5,0.0002
81.1,3.1,12.2,1.7,2.1,0.0004
81.5,6.0,9.1,1.6,2.0,0.0004
55.9,8.8,30.5,3.2,2.1,0.0004
63.7,15.8,14.5,4.6,2.3,0.0000
57.8,29.6,4.1,2.8,3.4,0.0003
80.4,13.0,1.1,2.0,2.7,0.0002
40.1,37.6,6.2,13.0,4.9,0.0000
58.0,2.7,37.0,0.9,1.1,0.0007
45.3,37.6,11.8,3.8,2.7,0.0000
84.7,2.7,1.3,0.9,2.1,0.0157
76.1,9.6,6.6,5.3,2.6,0.0004
82.1,9.2,4.5,1.8,2.2,0.0031
79.5,5.7,10.8,2.7,1.9,0.0015
81.1,3.1,12.2,1.7,2.1,0.0000
81.1,3.1,12.2,1.7,2.1,0.0003
76.1,9.6,6.6,5.3,2.6,0.0006
79.5,5.7,10.8,2.7,1.9,0.0005
54.1,26.5,8.1,7.2,4.7,0.0009
58.3,17.6,15.9,7.3,3.0,0.0003
70.0,20.7,4.0,2.8,3.4,0.0007
40.1,37.6,6.2,13.0,4.9,0.0000
76.6,4.4,14.2,2.4,2.3,0.0007
70.0,20.7,4.0,2.8,3.4,0.0039
40.5,46.3,2.1,1.4,3.7,0.0043
58.3,17.6,15.9,7.3,3.0,0.0001
81.5,6.0,9.1,1.6,2.0,0.0004
54.7,8.2,29.4,5.5,2.9,0.0020
40.1,37.6,6.2,13.0,4.9,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
40.1,37.6,6.2,13.0,4.9,0.0004
65.3,8.4,21.5,2.2,2.2,0.0002
40.1,37.6,6.2,13.0,4.9,0.0000
86.3,3.1,7.8,1.1,1.7,0.0004
58.0,2.7,37.0,0.9,1.1,0.0019
64.8,7.9,19.4,5.5,2.9,0.0004
78.5,11.7,1.8,3.7,3.8,0.0040
78.5,11.7,1.8,3.7,3.8,0.0019
64.1,5.1,27.9,1.3,1.7,0.0004
55.9,8.8,30.5,3.2,2.1,0.0004
76.6,4.4,14.2,2.4,2.3,0.0005
76.4,12.4,5.7,2.9,3.3,0.0090
64.8,7.9,19.4,5.5,2.9,0.0013
64.8,7.9,19.4,5.5,2.9,0.0048
57.9,22.5,16.0,2.4,2.5,0.0001
57.9,22.5,16.0,2.4,2.5,0.0002
74.5,6.4,15.4,1.2,2.0,0.0016
81.0,3.5,11.6,1.6,2.1,0.0002
81.5,6.0,9.1,1.6,2.0,0.0001
45.3,37.6,11.8,3.8,2.7,0.0000
81.1,3.1,12.2,1.7,2.1,0.0000
45.3,37.6,11.8,3.8,2.7,0.0000
76.1,9.6,6.6,5.3,2.6,0.0024
64.1,5.5,3.3,5.4,7.3,0.0074
86.3,3.1,7.8,1.1,1.7,0.0010
78.2,10.5,5.9,2.4,3.0,0.0015
81.5,6.0,9.1,1.6,2.0,0.0006
57.9,22.5,16.0,2.4,2.5,0.0000
