RosLehtinen,30
RoyBlunt,11
SamsPressShop,34
SanfordBishop,34
SaxbyChambliss,48
senalexander,62
SenAngusKing,28
senatorbarb,36
SenatorBegich,14
senatorboxer,24
senatorburr,16
SenatorCardin,39
SenatorCarper,33
senatorcollins,18
SenatorDurbin,24
SenatorEnzi,9
SenatorFischer,14
SenatorHagan,9
SenatorHarkin,10
SenatorHeitkamp,10
senatorkirk,31
SenatorLeahy,26
SenatorMenendez,8
SenatorReid,11
SenatorSessions,66
SenatorShaheen,22
SenatorTimScott,8
SenatorTomUdall,8
senatorwicker,17
SenBennetCo,36
SenBillNelson,8
SenBlumenthal,14
SenBobCasey,58
SenBobCorker,8
sencarllevin,6
SenCoonsOffice,62
sendancoats,23
SenDeanHeller,63
SenDonnelly,14
senfeinstein,15
SenJackReed,13
SenJeffMerkley,13
SenJohnBarrasso,71
SenJohnHoeven,3
SenJohnMcCain,11
SenJohnsonSD,6
senjohnthune,2
senlandrieu,47
senmarkpryor,30
SenMikeLee,31
SenOrrinHatch,10
senpatroberts,32
SenRandPaul,8
senrockefeller,3
SenRonJohnson,12
SenRubioPress,14
sensanders,8
SenShelbyPress,9
SenSherrodBrown,6
SenTedCruz,20
SenThadCochran,39
SenToomey,10
senwarren,27
SenWhitehouse,19
Sen_JoeManchin,9
SpeakerBoehner,29
StabenowPress,23
stevedaines,33
stevekingia,4
SusanWBrooks,36
tgowdysc,13
tiberipress,110
timbishopny,58
ToddRokita,38
TomCoburn,4
tomcoleok04,11
TomLatham,3
TomRooney,26
tulsipress,48
TXRandy14,26
USRepAlexander,25
USRepJoeWilson,2
USRepKeating,13
USRepMikeDoyle,1
USRepRHinojosa,27
usrepricknolan,13
VernBuchanan,31
virginiafoxx,60
WaxmanClimate,62
WhipHoyer,23
YvetteClarke,33
