29
45
15
20
0
36
1
7
43
74
14
52
98
20
5
15
25
2
4
30
39
6
5
2
8
7
34
23
18
21
7
18
51
139
49
7
34
29
41
73
56
33
56
28
40
43
68
0
13
15
49
0
54
32
46
30
2
42
61
39
65
58
0
30
1
50
9
34
19
42
47
60
30
6
35
48
56
75
45
102
50
39
47
64
16
3
28
27
59
32
30
20
29
14
107
48
13
23
69
62
27
27
27
93
95
60
9
63
32
73
49
17
69
12
5
35
32
53
61
22
26
105
73
56
25
8
48
46
6
15
18
16
20
31
27
17
27
3
15
30
9
43
40
124
18
0
28
104
39
35
25
19
85
53
30
38
25
3
96
15
8
17
21
65
16
65
15
39
37
47
31
61
9
23
21
66
34
36
14
24
39
33
24
9
10
10
26
8
11
22
8
36
8
14
58
6
62
14
15
13
13
6
47
30
3
6
27
19
9
23
58
48
13
1
27
13
62
23
33
