Rep,134,,Rep,25,,,,,,,,
Sen,249,,Rep,1012,,,,,,,,
Rep,834,,Rep,1122,,,,,,,,
Rep,1058,,Rep,165,,,,,,,,
Rep,2560,,Rep,499,,,,,,,,
Rep,1118,,Rep,620,,,,,,,,
Rep,398,,Rep,708,,,,,,,,
Rep,193,,Rep,1230,,,,,,,,
Rep,37,,Rep,167,,,,,,,,
Rep,311,,Rep,144,,,,,,,,
Rep,71,,Rep,886,,,,,,,,
Rep,947,,Rep,49,,,,,,,,
Rep,1278,,Rep,152,,,,,,,,
Rep,229,,Rep,107,,,,,,,,
Rep,225,,Rep,184,,,,,,,,
Sen,234,,Rep,1028,,,,,,,,
Rep,1549,,Rep,223,,,,,,,,
Rep,187,,Rep,268,,,,,,,,
Rep,4373,,Rep,21,,,,,,,,
Rep,11,,Rep,6006,,,,,,,,
Rep,396,,Rep,3007,,,,,,,,
Rep,405,,Rep,402,,,,,,,,
Rep,875,,Rep,3237,,,,,,,,
Sen,122,,Rep,161,,,,,,,,
Sen,199,,Rep,2416,,,,,,,,
Rep,5062,,Rep,349,,,,,,,,
Rep,1183,,Rep,3531,,,,,,,,
Rep,2109,,Rep,370,,,,,,,,
Rep,1214,,Rep,68,,,,,,,,
Rep,25,,Rep,35,,,,,,,,
Rep,1012,,Rep,226,,,,,,,,
Rep,1122,,Rep,378,,,,,,,,
Rep,165,,Rep,367,,,,,,,,
Rep,499,,Rep,1568,,,,,,,,
Rep,620,,Rep,190,,,,,,,,
Rep,708,,Rep,216,,,,,,,,
Rep,1230,,Rep,1147,,,,,,,,
Rep,167,,Rep,371,,,,,,,,
Sen,100,,Rep,615,,,,,,,,
Rep,144,,Rep,588,,,,,,,,
Sen,2144,,Rep,332,,,,,,,,
Rep,886,,Rep,188,,,,,,,,
Sen,14948,,Rep,390,,,,,,,,
Rep,49,,Rep,73,,,,,,,,
Rep,152,,Rep,925,,,,,,,,
Rep,107,,Rep,1384,,,,,,,,
Rep,184,,Rep,2660,,,,,,,,
Rep,1028,,Rep,1682,,,,,,,,
Rep,223,,Rep,456,,,,,,,,
Rep,268,,Rep,699,,,,,,,,
Rep,21,,Rep,0,,,,,,,,
Rep,6006,,Rep,118,,,,,,,,
Rep,3007,,Rep,443,,,,,,,,
Rep,402,,Rep,670,,,,,,,,
Rep,3237,,Rep,14,,,,,,,,
Rep,161,,Rep,24086,,,,,,,,
Rep,2416,,Rep,241,,,,,,,,
Rep,349,,Rep,282,,,,,,,,
Rep,3531,,Rep,799,,,,,,,,
Rep,370,,Rep,118,,,,,,,,
Rep,68,,Rep,114,,,,,,,,
Rep,35,,Rep,312,,,,,,,,
Rep,226,,Rep,5254,,,,,,,,
Sen,61,,Rep,4457,,,,,,,,
Rep,378,,Rep,540,,,,,,,,
Sen,37,,Rep,1291,,,,,,,,
Rep,367,,Rep,159,,,,,,,,
Rep,1568,,Rep,508,,,,,,,,
Rep,190,,Rep,75,,,,,,,,
Rep,216,,Rep,337,,,,,,,,
Rep,1147,,Rep,48,,,,,,,,
Sen,540,,Rep,186,,,,,,,,
Sen,1095,,Rep,541,,,,,,,,
Rep,371,,Rep,590,,,,,,,,
Sen,11,,Rep,105,,,,,,,,
Rep,615,,Rep,816,,,,,,,,
Sen,443,,Rep,69,,,,,,,,
Rep,588,,Rep,2330,,,,,,,,
Rep,332,,Rep,23,,,,,,,,
Rep,188,,Rep,802,,,,,,,,
Rep,390,,Rep,1073,,,,,,,,
Rep,73,,Rep,4055,,,,,,,,
Rep,925,,Rep,162,,,,,,,,
Rep,1384,,Rep,37,,,,,,,,
Rep,2660,,Rep,347,,,,,,,,
Rep,1682,,Rep,529,,,,,,,,
Rep,456,,Rep,127,,,,,,,,
Sen,44,,Rep,307,,,,,,,,
Rep,699,,Rep,1517,,,,,,,,
Rep,0,,Rep,1035,,,,,,,,
Rep,118,,Rep,122,,,,,,,,
Rep,443,,Rep,115,,,,,,,,
Rep,670,,Rep,481,,,,,,,,
Rep,14,,Rep,4536,,,,,,,,
Sen,76,,Rep,133,,,,,,,,
Sen,641,,Rep,6214,,,,,,,,
Rep,24086,,Rep,496,,,,,,,,
Rep,241,,Rep,404,,,,,,,,
Rep,282,,Rep,675,,,,,,,,
Rep,799,,Rep,1212,,,,,,,,
Rep,118,,Rep,227,,,,,,,,
Sen,49,,Rep,3308,,,,,,,,
Rep,114,,Rep,67,,,,,,,,
Rep,312,,Rep,57,,,,,,,,
Rep,5254,,Rep,487,,,,,,,,
Rep,4457,,Rep,613,,,,,,,,
Sen,138,,Rep,129,,,,,,,,
Rep,540,,Rep,5234,,,,,,,,
Sen,79,,Rep,211,,,,,,,,
Rep,1291,,Rep,176,,,,,,,,
Rep,159,,Rep,138,,,,,,,,
Rep,508,,Rep,48,,,,,,,,
Rep,75,,Rep,93,,,,,,,,
Rep,337,,Rep,651,,,,,,,,
Sen,1720,,Rep,7,,,,,,,,
Rep,48,,Rep,405,,,,,,,,
Rep,186,,Rep,448,,,,,,,,
Rep,541,,Rep,3513,,,,,,,,
Rep,590,,Rep,81,,,,,,,,
Rep,105,,Rep,2239,,,,,,,,
Rep,816,,Rep,5131,,,,,,,,
Rep,69,,Rep,339,,,,,,,,
Rep,2330,,Rep,1387,,,,,,,,
Rep,23,,Rep,11028,,,,,,,,
Rep,802,,Rep,174,,,,,,,,
Sen,220,,Rep,6,,,,,,,,
Rep,1073,,Rep,0,,,,,,,,
Sen,88,,Rep,371,,,,,,,,
Sen,55,,Rep,185,,,,,,,,
Sen,0,,Rep,505,,,,,,,,
Rep,4055,,Rep,4113,,,,,,,,
Rep,162,,Rep,272,,,,,,,,
Rep,37,,Rep,1495,,,,,,,,
Rep,347,,Rep,315,,,,,,,,
Sen,132,,Rep,129,,,,,,,,
Rep,529,,Rep,1042,,,,,,,,
Rep,127,,Rep,45,,,,,,,,
Rep,307,,Rep,775,,,,,,,,
Rep,1517,,Rep,12,,,,,,,,
Rep,1035,,Rep,5,,,,,,,,
Rep,122,,Rep,41,,,,,,,,
Rep,115,,Rep,178,,,,,,,,
Rep,481,,Rep,0,,,,,,,,
Rep,4536,,Rep,2439,,,,,,,,
Rep,133,,Rep,214,,,,,,,,
Rep,6214,,Rep,172,,,,,,,,
Rep,496,,Rep,378,,,,,,,,
Rep,404,,Rep,149,,,,,,,,
Sen,1998,,Rep,1304,,,,,,,,
Rep,675,,Rep,666,,,,,,,,
Rep,1212,,Rep,493,,,,,,,,
Rep,227,,Rep,0,,,,,,,,
Rep,3308,,Rep,253,,,,,,,,
Rep,67,,Rep,48,,,,,,,,
Sen,284,,Rep,2323,,,,,,,,
Rep,57,,Rep,506,,,,,,,,
Rep,487,,Rep,3126,,,,,,,,
Sen,160,,Rep,473,,,,,,,,
Rep,613,,Rep,68,,,,,,,,
Rep,129,,Rep,2200,,,,,,,,
Rep,5234,,Rep,313,,,,,,,,
Sen,459,,Rep,5050,,,,,,,,
Sen,6,,Rep,254,,,,,,,,
Rep,211,,Rep,222,,,,,,,,
Rep,176,,Rep,930,,,,,,,,
Sen,1082,,Rep,1291,,,,,,,,
Sen,1442,,Rep,1130,,,,,,,,
Rep,138,,Rep,179,,,,,,,,
Rep,48,,Rep,356,,,,,,,,
Rep,93,,Rep,791,,,,,,,,
Rep,651,,Rep,185,,,,,,,,
Rep,7,,Rep,1462,,,,,,,,
Rep,405,,Rep,2679,,,,,,,,
Rep,448,,Rep,320,,,,,,,,
Sen,320,,Rep,952,,,,,,,,
Rep,3513,,Rep,206,,,,,,,,
Rep,81,,Rep,387,,,,,,,,
Rep,2239,,Rep,118,,,,,,,,
Rep,5131,,Rep,1,,,,,,,,
Rep,339,,Rep,153,,,,,,,,
Rep,1387,,Rep,2878,,,,,,,,
Rep,11028,,Rep,937,,,,,,,,
Rep,174,,Rep,983,,,,,,,,
Sen,1410,,Rep,3088,,,,,,,,
Rep,6,,Rep,4185,,,,,,,,
Sen,82,,Rep,181,,,,,,,,
Rep,0,,Rep,4322,,,,,,,,
Rep,371,,Rep,128,,,,,,,,
Rep,185,,Rep,477,,,,,,,,
Rep,505,,Rep,511,,,,,,,,
Rep,4113,,Rep,1319,,,,,,,,
Sen,742,,Rep,1625,,,,,,,,
Rep,272,,Rep,849,,,,,,,,
Rep,1495,,Rep,2999,,,,,,,,
Rep,315,,Rep,1409,,,,,,,,
Rep,129,,Rep,34,,,,,,,,
Rep,1042,,Rep,215,,,,,,,,
Rep,45,,Rep,293,,,,,,,,
Rep,775,,Rep,1,,,,,,,,
Rep,12,,Rep,306,,,,,,,,
Sen,73,,Rep,11999,,,,,,,,
Rep,5,,Rep,847,,,,,,,,
Rep,41,,Rep,165,,,,,,,,
Rep,178,,Rep,366,,,,,,,,
Rep,0,,Rep,591,,,,,,,,
Rep,2439,,Rep,14,,,,,,,,
Rep,214,,Rep,808,,,,,,,,
Rep,172,,Rep,154,,,,,,,,
Rep,378,,Rep,673,,,,,,,,
Rep,149,,Rep,3578,,,,,,,,
Rep,1304,,Rep,393,,,,,,,,
Rep,666,,Rep,34,,,,,,,,
Rep,493,,Rep,765,,,,,,,,
Rep,0,,Rep,704,,,,,,,,
Rep,253,,Rep,758,,,,,,,,
Rep,48,,Rep,217,,,,,,,,
Sen,1648,,Rep,156,,,,,,,,
Rep,2323,,Rep,418,,,,,,,,
Rep,506,,Rep,139,,,,,,,,
Sen,165,,Rep,750,,,,,,,,
Rep,3126,,Rep,681,,,,,,,,
Rep,473,,Rep,591,,,,,,,,
Rep,68,,Rep,1363,,,,,,,,
Rep,2200,,Rep,317,,,,,,,,
Rep,313,,Rep,508,,,,,,,,
Rep,5050,,Rep,809,,,,,,,,
Rep,254,,Rep,212,,,,,,,,
Rep,222,,Rep,202,,,,,,,,
Rep,930,,Rep,209,,,,,,,,
Rep,1291,,Rep,484,,,,,,,,
Rep,1130,,Rep,245,,,,,,,,
Sen,226,,Rep,604,,,,,,,,
Rep,179,,Rep,125,,,,,,,,
Rep,356,,Rep,177,,,,,,,,
Rep,791,,Rep,170,,,,,,,,
Rep,185,,Rep,458,,,,,,,,
Rep,1462,,Rep,213,,,,,,,,
Rep,2679,,Rep,548,,,,,,,,
Sen,0,,Rep,669,,,,,,,,
Sen,134,,Rep,276,,,,,,,,
Sen,416,,Rep,106,,,,,,,,
Sen,624,,Rep,1199,,,,,,,,
Rep,320,,Rep,1112,,,,,,,,
Rep,952,,Rep,772,,,,,,,,
Rep,206,,Rep,2388,,,,,,,,
Rep,387,,Rep,108,,,,,,,,
Rep,118,,Rep,798,,,,,,,,
Rep,1,,Rep,2179,,,,,,,,
Rep,153,,Rep,62,,,,,,,,
Rep,2878,,Rep,345,,,,,,,,
Rep,937,,Rep,20,,,,,,,,
Rep,983,,Rep,859,,,,,,,,
Rep,3088,,Rep,0,,,,,,,,
Rep,4185,,Rep,129,,,,,,,,
Rep,181,,Rep,126,,,,,,,,
Rep,4322,,Rep,306,,,,,,,,
Rep,128,,Rep,150,,,,,,,,
Rep,477,,Rep,245,,,,,,,,
Rep,511,,Rep,437,,,,,,,,
Rep,1319,,Rep,320,,,,,,,,
Rep,1625,,Rep,6222,,,,,,,,
Rep,849,,Rep,322,,,,,,,,
Rep,2999,,Rep,991,,,,,,,,
Rep,1409,,Rep,628,,,,,,,,
Rep,34,,Rep,541,,,,,,,,
Sen,91,,Rep,173,,,,,,,,
Rep,215,,Rep,75,,,,,,,,
Rep,293,,Rep,219,,,,,,,,
Rep,1,,Rep,83,,,,,,,,
Rep,306,,Rep,321,,,,,,,,
Rep,11999,,Rep,207,,,,,,,,
Sen,1114,,Rep,556,,,,,,,,
Sen,27825,,Rep,333,,,,,,,,
Rep,847,,Rep,7,,,,,,,,
Rep,165,,,,,,,,,,,
Rep,366,,,,,,,,,,,
Rep,591,,,,,,,,,,,
Sen,127,,,,,,,,,,,
Rep,14,,,,,,,,,,,
Rep,808,,,,,,,,,,,
Rep,154,,,,,,,,,,,
Rep,673,,,,,,,,,,,
Rep,3578,,,,,,,,,,,
Sen,2340,,,,,,,,,,,
Sen,96,,,,,,,,,,,
Rep,393,,,,,,,,,,,
Rep,34,,,,,,,,,,,
Rep,765,,,,,,,,,,,
Rep,704,,,,,,,,,,,
Rep,758,,,,,,,,,,,
Rep,217,,,,,,,,,,,
Rep,156,,,,,,,,,,,
Rep,418,,,,,,,,,,,
Rep,139,,,,,,,,,,,
Rep,750,,,,,,,,,,,
Rep,681,,,,,,,,,,,
Rep,591,,,,,,,,,,,
Sen,5697,,,,,,,,,,,
Rep,1363,,,,,,,,,,,
Sen,446,,,,,,,,,,,
Rep,317,,,,,,,,,,,
Rep,508,,,,,,,,,,,
Rep,809,,,,,,,,,,,
Rep,212,,,,,,,,,,,
Rep,202,,,,,,,,,,,
Rep,209,,,,,,,,,,,
Rep,484,,,,,,,,,,,
Rep,245,,,,,,,,,,,
Rep,604,,,,,,,,,,,
Rep,125,,,,,,,,,,,
Rep,177,,,,,,,,,,,
Sen,266,,,,,,,,,,,
Rep,170,,,,,,,,,,,
Rep,458,,,,,,,,,,,
Sen,16494,,,,,,,,,,,
Rep,213,,,,,,,,,,,
Rep,548,,,,,,,,,,,
Rep,669,,,,,,,,,,,
Rep,276,,,,,,,,,,,
Rep,106,,,,,,,,,,,
Rep,1199,,,,,,,,,,,
Rep,1112,,,,,,,,,,,
Rep,772,,,,,,,,,,,
Rep,2388,,,,,,,,,,,
Sen,187,,,,,,,,,,,
Sen,5,,,,,,,,,,,
Rep,108,,,,,,,,,,,
Rep,798,,,,,,,,,,,
Rep,2179,,,,,,,,,,,
Rep,62,,,,,,,,,,,
Rep,345,,,,,,,,,,,
Rep,20,,,,,,,,,,,
Rep,859,,,,,,,,,,,
Rep,0,,,,,,,,,,,
Rep,129,,,,,,,,,,,
Rep,126,,,,,,,,,,,
Sen,276,,,,,,,,,,,
Rep,306,,,,,,,,,,,
Sen,250,,,,,,,,,,,
Rep,150,,,,,,,,,,,
Rep,245,,,,,,,,,,,
Rep,437,,,,,,,,,,,
Rep,320,,,,,,,,,,,
Sen,1261,,,,,,,,,,,
Rep,6222,,,,,,,,,,,
Sen,11163,,,,,,,,,,,
Rep,322,,,,,,,,,,,
Rep,991,,,,,,,,,,,
Rep,628,,,,,,,,,,,
Rep,541,,,,,,,,,,,
Rep,173,,,,,,,,,,,
Rep,75,,,,,,,,,,,
Rep,219,,,,,,,,,,,
Rep,83,,,,,,,,,,,
Sen,226,,,,,,,,,,,
Rep,321,,,,,,,,,,,
Rep,207,,,,,,,,,,,
Rep,556,,,,,,,,,,,
Rep,333,,,,,,,,,,,
Rep,7,,,,,,,,,,,
