"48","R","M","Rep","0.0000"
"54","R","M","Rep","0.0004"
"48","R","M","Rep","0.0001"
"44","R","M","Rep","0.0012"
"55","R","M","Rep","0.0000"
"43","R","M","Rep","0.0000"
"31","D","F","Rep","0.0000"
"51","D","M","Rep","0.0000"
"73","D","M","Sen","0.0000"
"72","R","M","Rep","0.0001"
"79","R","M","Sen","0.0000"
"72","D","M","Rep","0.0000"
"73","D","M","Rep","0.0003"
"71","D","M","Rep","0.0000"
"55","R","M","Rep","0.0000"
"53","D","M","Rep","0.0001"
"52","R","M","Sen","0.0002"
"65","D","F","Sen","0.0008"
"56","R","M","Rep","0.0001"
"41","D","M","Sen","0.0000"
"46","D","M","Rep","0.0002"
"59","D","F","Sen","0.0000"
"61","D","F","Rep","0.0004"
"62","R","M","Rep","0.0000"
"56","R","M","Rep","0.0000"
"52","R","F","Rep","0.0001"
"51","R","M","Rep","0.0000"
"34","R","F","Rep","0.0001"
"44","R","M","Rep","0.0005"
"44","R","M","Rep","0.0003"
"47","R","M","Rep","0.0001"
"43","R","M","Rep","0.0001"
"56","R","M","Sen","0.0001"
"61","D","F","Rep","0.0000"
"60","D","M","Rep","0.0000"
"44","R","M","Rep","0.0000"
"39","D","M","Rep","0.0002"
"41","R","M","Rep","0.0001"
"49","D","M","Rep","0.0000"
"57","D","F","Sen","0.0001"
"78","R","M","Sen","0.0002"
"59","R","M","Rep","0.0006"
"54","D","M","Rep","0.0000"
"63","D","F","Rep","0.0000"
"77","D","F","Rep","0.0000"
"82","R","M","Rep","0.0000"
"66","D","M","Sen","0.0001"
"70","R","M","Rep","0.0000"
"58","D","M","Rep","0.0000"
"49","R","M","Rep","0.0005"
"49","R","F","Rep","0.0015"
"62","R","M","Sen","0.0001"
"58","R","M","Rep","0.0000"
"58","R","M","Sen","0.0000"
"56","R","M","Rep","0.0001"
"66","D","F","Rep","0.0000"
"50","D","M","Rep","0.0001"
"69","R","M","Rep","0.0000"
"57","R","M","Rep","0.0000"
"53","R","M","Sen","0.0001"
"63","R","M","Rep","0.0000"
"65","R","M","Rep","0.0000"
"63","D","F","Rep","0.0001"
"60","D","M","Rep","0.0001"
"64","R","M","Rep","0.0000"
"35","R","M","Rep","0.0001"
"32","D","M","Rep","0.0000"
"54","D","M","Rep","0.0002"
"39","D","M","Rep","0.0000"
"56","D","F","Rep","0.0006"
"69","I","M","Sen","0.0002"
"64","R","M","Rep","0.0003"
"89","D","M","Sen","0.0000"
"73","D","M","Sen","0.0001"
"78","D","M","Sen","0.0000"
"81","D","M","Rep","0.0004"
"73","D","M","Rep","0.0000"
"65","D","F","Rep","0.0000"
"75","D","F","Rep","0.0000"
"57","D","F","Sen","0.0000"
"66","D","F","Rep","0.0000"
"66","R","M","Rep","0.0000"
"64","D","M","Rep","0.0001"
"48","D","M","Rep","0.0014"
"47","D","M","Rep","0.0002"
"58","D","M","Rep","0.0000"
"58","R","M","Rep","0.0000"
"60","D","M","Rep","0.0002"
"56","R","M","Rep","0.0004"
"40","D","M","Rep","0.0001"
"58","R","F","Rep","0.0108"
"45","R","M","Rep","0.0003"
"45","R","M","Rep","0.0001"
"41","R","M","Sen","0.0007"
"52","R","M","Rep","0.0000"
"72","D","M","Rep","0.0000"
"53","D","F","Rep","0.0001"
"67","D","F","Rep","0.0002"
"66","D","M","Rep","0.0000"
"76","R","M","Sen","0.0000"
"69","D","F","Rep","0.0000"
"53","D","M","Rep","0.0001"
"71","R","M","Sen","0.0000"
"76","D","M","Rep","0.0001"
"56","D","M","Rep","0.0000"
"74","R","M","Rep","0.0001"
"59","D","M","Sen","0.0001"
"76","D","F","Sen","0.0000"
"67","D","M","Rep","0.0000"
"67","D","M","Rep","0.0000"
"58","R","M","Sen","0.0004"
"62","D","F","Sen","0.0002"
"59","D","M","Rep","0.0000"
"64","R","M","Rep","0.0000"
"53","D","M","Rep","0.0000"
"58","D","F","Rep","0.0001"
"58","D","M","Rep","0.0000"
"58","R","F","Rep","0.0000"
