Rep,4482,,Rep,7653,,Sen,15364,,,,
Rep,6615,,Rep,6471,,Sen,9581,,,,
Rep,5794,,Rep,6174,,Sen,38491,,,,
Sen,10227,,Rep,5159,,Sen,15942,,,,
Sen,15006,,Rep,4373,,,,,,,
Rep,5571,,Rep,5252,,,,,,,
Rep,36428,,Rep,3525,,,,,,,
Rep,9456,,Rep,7519,,,,,,,
Rep,4266,,Rep,6270,,,,,,,
Rep,5157,,Rep,3457,,,,,,,
Rep,4075,,Rep,677,,,,,,,
Rep,313,,Rep,758,,,,,,,
Rep,3897,,Rep,784,,,,,,,
Sen,1437,,Rep,605,,,,,,,
Rep,643,,Rep,1280,,,,,,,
Rep,7211,,Rep,1358,,,,,,,
Rep,519,,Rep,2780,,,,,,,
Rep,449,,Rep,4445,,,,,,,
Rep,244,,Rep,41199,,,,,,,
Rep,940,,Rep,9879,,,,,,,
Rep,623,,Rep,7949,,,,,,,
Sen,42669,,Rep,260,,,,,,,
Rep,4788,,Rep,1061,,,,,,,
Rep,7224,,Rep,4002,,,,,,,
Rep,7653,,Rep,6917,,,,,,,
Rep,6471,,Rep,9580,,,,,,,
Rep,6174,,Rep,8980,,,,,,,
Rep,5159,,Rep,7194,,,,,,,
Sen,25276,,Rep,9406,,,,,,,
Rep,4373,,Rep,3331,,,,,,,
Sen,5864,,Rep,598,,,,,,,
Rep,5252,,Rep,7111,,,,,,,
Rep,3525,,Rep,6450,,,,,,,
Rep,7519,,Rep,2943,,,,,,,
Rep,6270,,Rep,3546,,,,,,,
Rep,3457,,Rep,4496,,,,,,,
Rep,677,,Rep,5245,,,,,,,
Rep,758,,Rep,676,,,,,,,
Rep,784,,Rep,7024,,,,,,,
Rep,605,,Rep,5102,,,,,,,
Rep,1280,,Rep,3098,,,,,,,
Rep,1358,,Rep,21645,,,,,,,
Rep,2780,,Rep,839,,,,,,,
Rep,4445,,Rep,5737,,,,,,,
Sen,1975,,Rep,10632,,,,,,,
Rep,41199,,Rep,8806,,,,,,,
Rep,9879,,Rep,9077,,,,,,,
Rep,7949,,Rep,3449,,,,,,,
Rep,260,,Rep,6779,,,,,,,
Rep,1061,,Rep,6102,,,,,,,
Rep,4002,,Rep,2716,,,,,,,
Rep,6917,,Rep,4289,,,,,,,
Sen,16245,,Rep,2877,,,,,,,
Sen,17109,,Rep,6400,,,,,,,
Rep,9580,,Rep,11319,,,,,,,
Rep,8980,,Rep,7184,,,,,,,
Rep,7194,,Rep,3740,,,,,,,
Rep,9406,,Rep,3145,,,,,,,
Rep,3331,,Rep,764,,,,,,,
Rep,598,,Rep,628,,,,,,,
Rep,7111,,Rep,1789,,,,,,,
Rep,6450,,Rep,3030,,,,,,,
Rep,2943,,Rep,29430,,,,,,,
Rep,3546,,Rep,9580,,,,,,,
Rep,4496,,Rep,8113,,,,,,,
Rep,5245,,Rep,8704,,,,,,,
Rep,676,,Rep,8545,,,,,,,
Sen,1827,,Rep,9149,,,,,,,
Rep,7024,,Rep,3268,,,,,,,
Sen,36472,,Rep,3866,,,,,,,
Rep,5102,,Rep,921,,,,,,,
Sen,67125,,Rep,4019,,,,,,,
Rep,3098,,Rep,4159,,,,,,,
Rep,21645,,Rep,3258,,,,,,,
Rep,839,,Rep,5410,,,,,,,
Rep,5737,,Rep,4927,,,,,,,
Rep,10632,,Rep,4175,,,,,,,
Rep,8806,,Rep,3822,,,,,,,
Rep,9077,,Rep,2571,,,,,,,
Rep,3449,,Rep,470,,,,,,,
Rep,6779,,Rep,622,,,,,,,
Rep,6102,,Rep,1386,,,,,,,
Rep,2716,,Rep,1182,,,,,,,
Rep,4289,,Rep,458,,,,,,,
Rep,2877,,Rep,80078,,,,,,,
Rep,6400,,Rep,10098,,,,,,,
Rep,11319,,Rep,6766,,,,,,,
Rep,7184,,Rep,5705,,,,,,,
Rep,3740,,Rep,1734,,,,,,,
Rep,3145,,Rep,7919,,,,,,,
Rep,764,,Rep,6913,,,,,,,
Rep,628,,Rep,13142,,,,,,,
Sen,10824,,Rep,9397,,,,,,,
Rep,1789,,Rep,3966,,,,,,,
Sen,5005,,Rep,965,,,,,,,
Rep,3030,,Rep,1040,,,,,,,
Rep,29430,,Rep,4165,,,,,,,
Rep,9580,,Rep,12496,,,,,,,
Rep,8113,,Rep,7676,,,,,,,
Rep,8704,,Rep,14487,,,,,,,
Sen,5385,,Rep,4689,,,,,,,
Sen,6785,,Rep,814,,,,,,,
Rep,8545,,Rep,2796,,,,,,,
Sen,852,,Rep,658,,,,,,,
Rep,9149,,Rep,6059,,,,,,,
Sen,14044,,Rep,3246,,,,,,,
Rep,3268,,Rep,2297,,,,,,,
Rep,3866,,Rep,556,,,,,,,
Rep,921,,Rep,1021,,,,,,,
Rep,4019,,Rep,8149,,,,,,,
Rep,4159,,Rep,6962,,,,,,,
Rep,3258,,Rep,20497,,,,,,,
Rep,5410,,Rep,2672,,,,,,,
Rep,4927,,Rep,4637,,,,,,,
Rep,4175,,Rep,9008,,,,,,,
Rep,3822,,Rep,3172,,,,,,,
Sen,2141,,Rep,5735,,,,,,,
Rep,2571,,Rep,6093,,,,,,,
Rep,470,,Rep,1735,,,,,,,
Rep,622,,Rep,1754,,,,,,,
Rep,1386,,Rep,1048,,,,,,,
Rep,1182,,Rep,688,,,,,,,
Rep,458,,Rep,11536,,,,,,,
Sen,1407,,Rep,5463,,,,,,,
Sen,7189,,Rep,7024,,,,,,,
Rep,80078,,Rep,4868,,,,,,,
Rep,10098,,Rep,6985,,,,,,,
Rep,6766,,Rep,367,,,,,,,
Rep,5705,,Rep,777,,,,,,,
Rep,1734,,Rep,621,,,,,,,
Sen,5723,,Rep,4806,,,,,,,
Rep,7919,,Rep,14193,,,,,,,
Rep,6913,,Rep,4349,,,,,,,
Rep,13142,,Rep,7177,,,,,,,
Rep,9397,,Rep,6984,,,,,,,
Sen,5669,,Rep,3310,,,,,,,
Rep,3966,,Rep,10106,,,,,,,
Sen,13689,,Rep,8821,,,,,,,
Rep,965,,Rep,7807,,,,,,,
Rep,1040,,Rep,5260,,,,,,,
Rep,4165,,Rep,2372,,,,,,,
Rep,12496,,Rep,6449,,,,,,,
Rep,7676,,Rep,2646,,,,,,,
Sen,17001,,Rep,6122,,,,,,,
Rep,14487,,Rep,6641,,,,,,,
Rep,4689,,Rep,3863,,,,,,,
Rep,814,,Rep,10336,,,,,,,
Rep,2796,,Rep,4333,,,,,,,
Rep,658,,Rep,8996,,,,,,,
Rep,6059,,Rep,14279,,,,,,,
Rep,3246,,Rep,7883,,,,,,,
Rep,2297,,Rep,4421,,,,,,,
Rep,556,,Rep,34831,,,,,,,
Rep,1021,,Rep,1618,,,,,,,
Sen,1742,,Rep,562,,,,,,,
Rep,8149,,Rep,5829,,,,,,,
Sen,10793,,Rep,3443,,,,,,,
Sen,11084,,Rep,3315,,,,,,,
Sen,9647,,Rep,3294,,,,,,,
Rep,6962,,Rep,4842,,,,,,,
Rep,20497,,Rep,695,,,,,,,
Rep,2672,,Rep,1177,,,,,,,
Rep,4637,,Rep,1082,,,,,,,
Sen,7399,,Rep,806,,,,,,,
Rep,9008,,Rep,1151,,,,,,,
Rep,3172,,Rep,481,,,,,,,
Rep,5735,,Rep,4474,,,,,,,
Rep,6093,,Rep,1504,,,,,,,
Rep,1735,,Rep,779,,,,,,,
Rep,1754,,Rep,9051,,,,,,,
Rep,1048,,Rep,3670,,,,,,,
Rep,688,,Rep,103,,,,,,,
Rep,11536,,Rep,7097,,,,,,,
Rep,5463,,Rep,10298,,,,,,,
Rep,7024,,Rep,2255,,,,,,,
Rep,4868,,Rep,3822,,,,,,,
Rep,6985,,Rep,484,,,,,,,
Sen,25131,,Rep,3267,,,,,,,
Rep,367,,Rep,2644,,,,,,,
Rep,777,,Rep,8721,,,,,,,
Rep,621,,Rep,2274,,,,,,,
Rep,4806,,Rep,320304,,,,,,,
Rep,14193,,Rep,2697,,,,,,,
Sen,1798403,,Rep,4276,,,,,,,
Rep,4349,,Rep,3561,,,,,,,
Rep,7177,,Rep,18765,,,,,,,
Sen,13891,,Rep,7724,,,,,,,
Rep,6984,,Rep,6651,,,,,,,
Rep,3310,,Rep,9022,,,,,,,
Rep,10106,,Rep,3449,,,,,,,
Sen,24688,,Rep,17603,,,,,,,
Sen,17446,,Rep,8243,,,,,,,
Rep,8821,,Rep,726,,,,,,,
Rep,7807,,Rep,5724,,,,,,,
Sen,9765,,Rep,3180,,,,,,,
Sen,12497,,Rep,3566,,,,,,,
Rep,5260,,Rep,322,,,,,,,
Rep,2372,,Rep,1593,,,,,,,
Rep,6449,,Rep,634,,,,,,,
Rep,2646,,Rep,333,,,,,,,
Rep,6122,,Rep,7188,,,,,,,
Rep,6641,,Rep,13199,,,,,,,
Rep,3863,,Rep,1351,,,,,,,
Sen,15964,,Rep,16022,,,,,,,
Rep,10336,,Rep,1081,,,,,,,
Rep,4333,,Rep,3211,,,,,,,
Rep,8996,,Rep,2239,,,,,,,
Rep,14279,,Rep,343185,,,,,,,
Rep,7883,,Rep,3468,,,,,,,
Rep,4421,,Rep,7337,,,,,,,
Rep,34831,,Rep,2495,,,,,,,
Rep,1618,,Rep,14189,,,,,,,
Sen,3972,,Rep,7337,,,,,,,
Rep,562,,Rep,10503,,,,,,,
Sen,18173,,Rep,5645,,,,,,,
Rep,5829,,Rep,10014,,,,,,,
Rep,3443,,Rep,2772,,,,,,,
Rep,3315,,Rep,4094,,,,,,,
Rep,3294,,Rep,3863,,,,,,,
Rep,4842,,Rep,4066,,,,,,,
Sen,10873,,Rep,4631,,,,,,,
Rep,695,,Rep,6132,,,,,,,
Rep,1177,,Rep,6504,,,,,,,
Rep,1082,,Rep,5718,,,,,,,
Rep,806,,Rep,2952,,,,,,,
Rep,1151,,Rep,800,,,,,,,
Rep,481,,Rep,340,,,,,,,
Rep,4474,,Rep,511,,,,,,,
Rep,1504,,Rep,833,,,,,,,
Sen,29000,,Rep,11780,,,,,,,
Rep,779,,Rep,4410,,,,,,,
Rep,9051,,Rep,384,,,,,,,
Rep,3670,,Rep,7001,,,,,,,
Rep,103,,Rep,9741,,,,,,,
Rep,7097,,Rep,3918,,,,,,,
Rep,10298,,Rep,9283,,,,,,,
Rep,2255,,Rep,6089,,,,,,,
Rep,3822,,Rep,5448,,,,,,,
Rep,484,,Rep,9884,,,,,,,
Rep,3267,,Rep,10339,,,,,,,
Rep,2644,,Rep,1795,,,,,,,
Rep,8721,,Rep,4834,,,,,,,
Rep,2274,,Rep,7287,,,,,,,
Rep,320304,,Rep,3009,,,,,,,
Rep,2697,,Rep,3418,,,,,,,
Sen,28009,,Rep,4955,,,,,,,
Rep,4276,,Rep,640,,,,,,,
Rep,3561,,Rep,1494,,,,,,,
Sen,4604,,Rep,8337,,,,,,,
Rep,18765,,Rep,15441,,,,,,,
Rep,7724,,Rep,5965,,,,,,,
Rep,6651,,Rep,6919,,,,,,,
Rep,9022,,Rep,3593,,,,,,,
Rep,3449,,Rep,4495,,,,,,,
Rep,17603,,Rep,4468,,,,,,,
Rep,8243,,Rep,2592,,,,,,,
Rep,726,,Rep,3958,,,,,,,
Rep,5724,,Rep,521,,,,,,,
Rep,3180,,Rep,1919,,,,,,,
Rep,3566,,Rep,523,,,,,,,
Sen,177324,,Rep,1260,,,,,,,
Rep,322,,Rep,2127,,,,,,,
Rep,1593,,Rep,1086,,,,,,,
Rep,634,,Rep,2764,,,,,,,
Rep,333,,Rep,5761,,,,,,,
Rep,7188,,Rep,327,,,,,,,
Rep,13199,,Rep,3258,,,,,,,
Sen,4328,,Rep,4288,,,,,,,
Sen,98852,,Rep,6271,,,,,,,
Sen,6653,,Rep,2467,,,,,,,
Sen,8905,,Rep,4947,,,,,,,
Rep,1351,,Rep,3436,,,,,,,
Rep,16022,,Rep,964,,,,,,,
Rep,1081,,Rep,7047,,,,,,,
Rep,3211,,Rep,2482,,,,,,,
Rep,2239,,Rep,2476,,,,,,,
Rep,343185,,Rep,11979,,,,,,,
Rep,3468,,Rep,343,,,,,,,
Rep,7337,,Rep,518,,,,,,,
Rep,2495,,Rep,276,,,,,,,
Rep,14189,,Rep,16922,,,,,,,
Rep,7337,,Rep,1629,,,,,,,
Rep,10503,,Rep,1470,,,,,,,
Rep,5645,,Rep,1787,,,,,,,
Rep,10014,,Rep,2883,,,,,,,
Rep,2772,,Rep,7447,,,,,,,
Rep,4094,,Rep,1958,,,,,,,
Rep,3863,,Rep,3903,,,,,,,
Rep,4066,,Rep,5037,,,,,,,
Rep,4631,,Rep,10510,,,,,,,
Rep,6132,,Rep,2725,,,,,,,
Rep,6504,,Rep,3978,,,,,,,
Rep,5718,,Rep,4693,,,,,,,
Rep,2952,,Rep,1405,,,,,,,
Sen,11845,,Rep,625,,,,,,,
Rep,800,,Rep,377,,,,,,,
Rep,340,,Rep,337,,,,,,,
Rep,511,,Rep,162,,,,,,,
Rep,833,,Rep,5469,,,,,,,
Rep,11780,,Rep,4410,,,,,,,
Sen,149654,,Rep,4419,,,,,,,
Sen,52147,,Rep,4085,,,,,,,
Rep,4410,,Rep,519,,,,,,,
Rep,384,,,,,,,,,,
Rep,7001,,,,,,,,,,
Rep,9741,,,,,,,,,,
Sen,8469,,,,,,,,,,
Rep,3918,,,,,,,,,,
Rep,9283,,,,,,,,,,
Rep,6089,,,,,,,,,,
Rep,5448,,,,,,,,,,
Rep,9884,,,,,,,,,,
Sen,10590,,,,,,,,,,
Sen,17196,,,,,,,,,,
Rep,10339,,,,,,,,,,
Rep,1795,,,,,,,,,,
Rep,4834,,,,,,,,,,
Rep,7287,,,,,,,,,,
Rep,3009,,,,,,,,,,
Rep,3418,,,,,,,,,,
Rep,4955,,,,,,,,,,
Rep,640,,,,,,,,,,
Rep,1494,,,,,,,,,,
Rep,8337,,,,,,,,,,
Rep,15441,,,,,,,,,,
Rep,5965,,,,,,,,,,
Sen,9854,,,,,,,,,,
Rep,6919,,,,,,,,,,
Sen,23738,,,,,,,,,,
Rep,3593,,,,,,,,,,
Rep,4495,,,,,,,,,,
Rep,4468,,,,,,,,,,
Rep,2592,,,,,,,,,,
Rep,3958,,,,,,,,,,
Rep,521,,,,,,,,,,
Rep,1919,,,,,,,,,,
Rep,523,,,,,,,,,,
Rep,1260,,,,,,,,,,
Rep,2127,,,,,,,,,,
Rep,1086,,,,,,,,,,
Sen,14098,,,,,,,,,,
Rep,2764,,,,,,,,,,
Rep,5761,,,,,,,,,,
Sen,19941,,,,,,,,,,
Rep,327,,,,,,,,,,
Rep,3258,,,,,,,,,,
Rep,4288,,,,,,,,,,
Rep,6271,,,,,,,,,,
Rep,2467,,,,,,,,,,
Rep,4947,,,,,,,,,,
Rep,3436,,,,,,,,,,
Rep,964,,,,,,,,,,
Rep,7047,,,,,,,,,,
Sen,20257,,,,,,,,,,
Sen,8888,,,,,,,,,,
Rep,2482,,,,,,,,,,
Rep,2476,,,,,,,,,,
Rep,11979,,,,,,,,,,
Rep,343,,,,,,,,,,
Rep,518,,,,,,,,,,
Rep,276,,,,,,,,,,
Rep,16922,,,,,,,,,,
Rep,1629,,,,,,,,,,
Rep,1470,,,,,,,,,,
Rep,1787,,,,,,,,,,
Sen,5674,,,,,,,,,,
Rep,2883,,,,,,,,,,
Sen,15364,,,,,,,,,,
Rep,7447,,,,,,,,,,
Rep,1958,,,,,,,,,,
Rep,3903,,,,,,,,,,
Rep,5037,,,,,,,,,,
Sen,9581,,,,,,,,,,
Rep,10510,,,,,,,,,,
Sen,38491,,,,,,,,,,
Rep,2725,,,,,,,,,,
Rep,3978,,,,,,,,,,
Rep,4693,,,,,,,,,,
Rep,1405,,,,,,,,,,
Rep,625,,,,,,,,,,
Rep,377,,,,,,,,,,
Rep,337,,,,,,,,,,
Rep,162,,,,,,,,,,
Sen,15942,,,,,,,,,,
Rep,5469,,,,,,,,,,
Rep,4410,,,,,,,,,,
Rep,4419,,,,,,,,,,
Rep,4085,,,,,,,,,,
Rep,519,,,,,,,,,,
