Robert_Aderholt^&^&^Thu Jun 20 13:37:10 +0000 2013^&^&^College students talk about House GOP solution for student loans http://t.co/GqwRTLSKTu #DontDoubleMyRate
Robert_Aderholt^&^&^Wed Jun 19 20:49:01 +0000 2013^&^&^I just added photos of recent happenings to facebook. Check them out and be sure to like my page for updates http://t.co/ErJpsQV2B0
Robert_Aderholt^&^&^Tue Jun 18 16:02:14 +0000 2013^&^&^House GOP has passed a student loan fix. The Senate has failed to do so twice http://t.co/2ziXDH60e1 #DontDoubleMyRate
Robert_Aderholt^&^&^Tue Jun 18 15:21:24 +0000 2013^&^&^Thanks @mattmurphyshow for a great discussion about NSA, protecting Americans &amp; the conflict in Syria today. Always good to be with you.
Robert_Aderholt^&^&^Mon Jun 17 19:18:07 +0000 2013^&^&^This week is National Small Business Week. Join me in celebrating by supporting local #SmallBiz in #AL #BuyLocal http://t.co/aY9BwQceCY
Robert_Aderholt^&^&^Mon Jun 17 14:46:33 +0000 2013^&^&^Check out the House Floor schedule for this week here: http://t.co/aYdEDnQEQO
Robert_Aderholt^&^&^Sun Jun 16 13:51:29 +0000 2013^&^&^Happy Father's Day!
Robert_Aderholt^&^&^Fri Jun 14 13:16:26 +0000 2013^&^&^Happy Flag Day! http://t.co/Jt759ZFONa
Robert_Aderholt^&^&^Thu Jun 13 13:36:25 +0000 2013^&^&^This morning at 10 the @houseappropsgop will markup the FY14 Agriculture Appropriations Bill. Watch live here: http://t.co/wo0E9Bkow2
Robert_Aderholt^&^&^Wed Jun 12 18:32:02 +0000 2013^&^&^RT @financialcmte: In 2012, the Obama Admin published 1,172 new regulations totaling 79,000 pages. 57 were expected to have costs of at...
Robert_Aderholt^&^&^Wed Jun 12 13:42:09 +0000 2013^&^&^The Administration's idea of a 'recovery' is 4 million fewer private sector jobs than the average post WWII recovery http://t.co/gSVW0Q8MYK
Robert_Aderholt^&^&^Tue Jun 11 13:51:17 +0000 2013^&^&^As manufacturing jobs continue to decrease, its time to open new markets #4Jobs http://t.co/X2Mswr1i43
Robert_Aderholt^&^&^Mon Jun 10 19:07:02 +0000 2013^&^&^Check out the @GOPLeader's weekly schedule for the House this week. http://t.co/mh3FZnK4a8
Robert_Aderholt^&^&^Thu Jun 06 15:44:53 +0000 2013^&^&^RT @houseappropsgop: The House just voted to secure &amp; strengthen our homeland by passing FY14 Appropriations for DHS: http://t.co/tXqEH4I8cs
Robert_Aderholt^&^&^Thu Jun 06 15:35:30 +0000 2013^&^&^Happy 50th birthday @GOPLeader Cantor!
Robert_Aderholt^&^&^Thu Jun 06 14:02:38 +0000 2013^&^&^Today marks the 69th anniversary of D-Day. On that day ? and the days following it ? brave American, British and... http://t.co/jhjcNaH8zO
Robert_Aderholt^&^&^Wed Jun 05 16:19:43 +0000 2013^&^&^Check out http://t.co/4RD8OW4q2M, become a #CitizenCosponsor today and tell Congress what you think! http://t.co/dWrus3x5tD
Robert_Aderholt^&^&^Wed Jun 05 14:19:54 +0000 2013^&^&^The Ag Approps Subc just passed the FY14 bill &amp; reported it to the full Committee. Read my opening statement here: http://t.co/AiumT65Kek
Robert_Aderholt^&^&^Wed Jun 05 13:15:52 +0000 2013^&^&^Today the House Agriculture Appropriations Subcommittee will markup the FY14 bill. Watch live here: http://t.co/jcpajS8znm
Robert_Aderholt^&^&^Tue Jun 04 13:56:54 +0000 2013^&^&^today the @houseappropsgop released the Fiscal Year 2014 Agriculture Appropriations Bill http://t.co/WCxMb1VInM
Robert_Aderholt^&^&^Mon Jun 03 19:20:20 +0000 2013^&^&^RT @houseappropsgop: Rogers: We won't tolerate the #IRS having an "enemies list" - the "arrogance of power seen" is "disconcerting"
